Year,Semester,Instructor,Subj,Crse,A,B,C,D,F,W
2019,Spring,"Patel, Cathy",L S,D207,0,0,0,0,0,0
2019,Spring,"Patel, Cathy",L S,D211,0,0,0,0,0,0
2019,Spring,"Skager, Kristin",LART,D250,0,0,0,0,0,4
2019,Spring,"Sartwell, Julie",LART,D250,0,0,0,0,0,5
2019,Spring,"Wilson, Julie",LART,D250,0,0,0,0,0,0
2019,Spring,"Swanner, Alexander",LIB,D001,13,0,0,0,3,1
2019,Spring,"Swanner, Alexander",LIB,D001,16,1,1,0,2,10
2019,Spring,"Swanner, Alexander",LIB,D053,9,0,0,0,0,0
2019,Spring,"Dubarry, Michele",LING,D001,5,5,3,4,2,3
2019,Spring,"Board Liljenstolpe, Rebecca",LING,D001,15,11,4,0,2,11
2019,Spring,"Valencia Suda, Kanako",LRNA,D096,0,0,0,0,0,0
2019,Spring,"Dubarry, Michele",LRNA,D097,11,3,0,0,0,0
2019,Spring,"Valencia Suda, Kanako",LRNA,D098,0,0,0,0,0,0
2019,Spring,"Phung, April",MAND,D001,14,1,0,0,2,3
2019,Spring,"Phung, April",MAND,D001,10,5,4,2,2,4
2019,Spring,"Liu, Hua-Fu",MAND,D002,37,4,0,0,0,3
2019,Spring,"Liu, Hua-Fu",MAND,D003,34,0,0,0,0,1
2019,Spring,"Schnittgrund, Xiaomei",MAND,D003,40,5,0,0,1,1
2019,Spring,"Liu, Hua-Fu",MAND,D006,52,0,0,0,0,0
2019,Spring,"Boulanger, Karen",MASG,D050D,12,12,2,0,3,2
2019,Spring,"Boulanger, Karen",MASG,D051,9,4,1,0,0,1
2019,Spring,"Popovic, Ratka",MASG,D052,25,4,3,0,0,0
2019,Spring,"Lee-Wheat, Coleen",MASG,D054A,6,0,0,0,1,0
2019,Spring,"Lee-Wheat, Coleen",MASG,D054B,6,0,0,0,0,0
2019,Spring,"Lee-Wheat, Coleen",MASG,D055A,4,0,0,0,0,0
2019,Spring,"Lee-Wheat, Coleen",MASG,D055B,1,0,0,0,0,0
2019,Spring,"Lee-Wheat, Coleen",MASG,D056A,4,0,0,0,0,0
2019,Spring,"Lee-Wheat, Coleen",MASG,D056B,3,0,0,0,0,0
2019,Spring,"Lien, Amanda",MATH,D001A,20,16,7,0,0,1
2019,Spring,"Taylor, Roderic",MATH,D001A,18,9,8,3,1,1
2019,Spring,"Delgado, Ricardo",MATH,D001A,34,6,0,0,0,3
2019,Spring,"Taylor, Roderic",MATH,D001A,17,11,1,2,6,4
2019,Spring,"Mailhot, James",MATH,D001A,10,7,7,7,3,2
2019,Spring,"Lopez, Richard",MATH,D001A,12,10,9,3,2,7
2019,Spring,"Yarahmadi, Fatemeh",MATH,D001A,36,5,2,0,0,1
2019,Spring,"Shariatmadari, Reza",MATH,D001A,5,8,6,2,6,17
2019,Spring,"Kryliouk, Iaroslav",MATH,D001B,23,12,3,0,0,1
2019,Spring,"Bourgoub, Hassan",MATH,D001B,3,8,10,3,4,4
2019,Spring,"Kryliouk, Iaroslav",MATH,D001B,15,18,2,0,0,3
2019,Spring,"Lo, Bertrand",MATH,D001B,4,1,1,3,6,6
2019,Spring,"Lo, Bertrand",MATH,D001B,1,2,3,2,8,7
2019,Spring,"Ison, Millia",MATH,D001B,15,4,9,2,1,6
2019,Spring,"Mailhot, James",MATH,D001B,3,7,9,5,8,8
2019,Spring,"Ison, Millia",MATH,D001B,22,6,5,2,6,3
2019,Spring,"Howard, Wyatt",MATH,D001B,19,7,10,2,1,4
2019,Spring,"Guerrero, Salvador",MATH,D001B,6,10,10,2,2,7
2019,Spring,"Nguyen, Duc",MATH,D001B,10,5,7,5,8,9
2019,Spring,"Taylor, Roderic",MATH,D001C,14,15,3,3,0,6
2019,Spring,"Khosravi, Mehrdad",MATH,D001C,22,4,5,4,5,8
2019,Spring,"Delgado, Ricardo",MATH,D001C,32,9,0,0,0,0
2019,Spring,"Bourgoub, Hassan",MATH,D001C,10,4,7,0,3,8
2019,Spring,"Bourgoub, Hassan",MATH,D001C,10,16,7,0,1,2
2019,Spring,"Njinimbam, Edwin",MATH,D001C,0,1,8,0,1,0
2019,Spring,"Ison, Millia",MATH,D001C,24,7,8,0,1,4
2019,Spring,"Ison, Millia",MATH,D001C,20,7,5,2,1,3
2019,Spring,"Guerrero, Salvador",MATH,D001C,6,10,6,2,0,9
2019,Spring,"Kryliouk, Iaroslav",MATH,D001D,17,14,3,0,0,3
2019,Spring,"Khosravi, Mehrdad",MATH,D001D,18,13,7,3,2,4
2019,Spring,"Njinimbam, Edwin",MATH,D001D,11,1,5,0,0,4
2019,Spring,"Mosh, Farshod",MATH,D001D,12,5,7,5,0,5
2019,Spring,"Shi, Kejian",MATH,D002A,21,7,4,1,3,3
2019,Spring,"Njinimbam, Edwin",MATH,D002A,12,2,3,0,2,7
2019,Spring,"Hansen, Richard",MATH,D002A,16,25,7,0,1,2
2019,Spring,"Mosh, Farshod",MATH,D002A,6,3,8,5,0,3
2019,Spring,"Bourgoub, Hassan",MATH,D002B,8,14,20,1,1,2
2019,Spring,"Mosh, Farshod",MATH,D002B,11,9,7,6,0,5
2019,Spring,"Khosravi, Mehrdad",MATH,D002B,12,13,14,3,0,4
2019,Spring,"Hansen, Richard",MATH,D002B,28,19,0,0,0,1
2019,Spring,"Shukla, Neelam",MATH,D010,17,15,1,0,4,1
2019,Spring,"Lien, Amanda",MATH,D010,14,10,6,4,4,5
2019,Spring,"Mesh, Lisa",MATH,D010,8,7,6,4,7,10
2019,Spring,"Mesh, Lisa",MATH,D010,6,5,5,2,5,12
2019,Spring,"Yayli, Gul",MATH,D010,11,3,4,3,1,5
2019,Spring,"Ganeshalingam, Usha",MATH,D010,9,4,7,2,8,9
2019,Spring,"Lundstrom, Kelly",MATH,D010,19,9,5,0,3,3
2019,Spring,"Tran, Danny",MATH,D010,14,9,2,2,4,3
2019,Spring,"Mesh, Lisa",MATH,D010,7,6,4,1,3,3
2019,Spring,"Mesh, Lisa",MATH,D010,8,2,4,0,9,4
2019,Spring,"Lane, Leah",MATH,D010,16,5,7,1,6,5
2019,Spring,"Mosh, Farshod",MATH,D010,13,6,7,5,2,6
2019,Spring,"Kapur, Renuka",MATH,D010,4,1,13,2,5,10
2019,Spring,"Mosh, Farshod",MATH,D010,5,10,8,7,9,1
2019,Spring,"Wilson, William",MATH,D010,26,4,4,1,1,4
2019,Spring,"Sales, Parviz",MATH,D010,15,7,2,2,4,5
2019,Spring,"Kapur, Renuka",MATH,D010,3,7,11,2,1,3
2019,Spring,"Vanniasegaram, Sithparran",MATH,D010,19,5,4,1,0,2
2019,Spring,"Yu, Jian",MATH,D010,16,8,6,1,4,4
2019,Spring,"Lane, Leah",MATH,D010,5,4,8,6,9,8
2019,Spring,"Dhaliwal, Harmanpal",MATH,D010,8,7,8,3,6,9
2019,Spring,"Dhaliwal, Harmanpal",MATH,D010,13,5,7,4,10,2
2019,Spring,"Lane, Leah",MATH,D010,10,11,6,1,4,8
2019,Spring,"Markus, Lisa",MATH,D010,3,5,4,1,7,21
2019,Spring,"Vanniasegaram, Sithparran",MATH,D010,8,1,2,0,0,8
2019,Spring,"Ky, Teck",MATH,D010,19,10,5,0,3,3
2019,Spring,"Markus, Lisa",MATH,D010,9,2,1,1,12,19
2019,Spring,"Ky, Teck",MATH,D010,10,11,12,1,2,3
2019,Spring,"Fischer, Rani",MATH,D010,3,2,9,8,0,3
2019,Spring,"Lundstrom, Kelly",MATH,D010,8,11,7,2,2,6
2019,Spring,"Rashid, Nahrin",MATH,D010,6,5,9,3,3,7
2019,Spring,"Bambhania, Doli",MATH,D010,8,5,4,4,4,5
2019,Spring,"Geraghty, Maurice",MATH,D010,10,14,5,0,0,3
2019,Spring,"Yayli, Gul",MATH,D010,15,5,1,2,2,1
2019,Spring,"Stachnick, Gregory",MATH,D010,6,6,5,2,2,3
2019,Spring,"Geraghty, Maurice",MATH,D010,10,6,9,0,1,2
2019,Spring,"Tran, Danny",MATH,D010H,4,0,0,0,0,0
2019,Spring,"Mosh, Farshod",MATH,D010H,1,0,0,0,0,0
2019,Spring,"Nguyen, Hung",MATH,D011,4,6,11,0,3,6
2019,Spring,"Yarahmadi, Fatemeh",MATH,D011,22,5,2,0,0,10
2019,Spring,"Yarahmadi, Fatemeh",MATH,D011,33,1,1,0,0,4
2019,Spring,"Shi, Kejian",MATH,D012,4,3,10,0,4,6
2019,Spring,"Sadeghi-Hassanvand, Bijan",MATH,D012,9,8,5,0,3,5
2019,Spring,"Parrish, Joan",MATH,D012,6,6,3,2,5,18
2019,Spring,"Du, Jianbo",MATH,D012,11,10,7,0,4,10
2019,Spring,"De Vogelaere, Charles",MATH,D012,20,8,7,1,1,2
2019,Spring,"Shah, Hemendra",MATH,D012,0,3,3,0,2,8
2019,Spring,"Mailhot, James",MATH,D01AH,1,1,0,0,0,0
2019,Spring,"Mailhot, James",MATH,D01BH,2,1,1,0,0,0
2019,Spring,"Khosravi, Mehrdad",MATH,D01CH,1,2,0,0,0,0
2019,Spring,"Guerrero, Salvador",MATH,D01CH,1,1,0,0,0,0
2019,Spring,"Khosravi, Mehrdad",MATH,D01DH,3,0,0,0,0,0
2019,Spring,"Shi, Kejian",MATH,D022,6,7,12,3,4,4
2019,Spring,"Howard, Wyatt",MATH,D022,14,11,10,2,6,1
2019,Spring,"Yarahmadi, Fatemeh",MATH,D022,48,4,0,1,0,2
2019,Spring,"Du, Jianbo",MATH,D022,13,12,5,0,1,3
2019,Spring,"Mosh, Farshod",MATH,D02AH,2,1,0,1,0,0
2019,Spring,"Bourgoub, Hassan",MATH,D02BH,1,0,0,0,0,0
2019,Spring,"Mosh, Farshod",MATH,D02BH,2,0,0,0,0,0
2019,Spring,"Khosravi, Mehrdad",MATH,D02BH,4,0,0,1,0,1
2019,Spring,"Lien, Amanda",MATH,D041,14,8,5,2,1,7
2019,Spring,"Rashid, Nahrin",MATH,D041,10,9,8,2,5,1
2019,Spring,"Rashid, Nahrin",MATH,D041,11,5,8,2,9,3
2019,Spring,"Shukla, Neelam",MATH,D041,13,8,12,0,4,4
2019,Spring,"Kryliouk, Iaroslav",MATH,D041,11,9,4,0,2,4
2019,Spring,"Guerrero, Salvador",MATH,D041,4,4,7,2,9,4
2019,Spring,"Parrish, Joan",MATH,D041,3,5,3,1,11,13
2019,Spring,"Krestas, George",MATH,D041,4,2,5,4,5,8
2019,Spring,"Zhang, Linlin",MATH,D041,13,5,10,2,1,6
2019,Spring,"Shariatmadari, Reza",MATH,D041,6,6,15,0,3,10
2019,Spring,"Shah, Hemendra",MATH,D041,0,3,3,0,2,9
2019,Spring,"Yu, Jian",MATH,D041,20,11,5,0,1,3
2019,Spring,"Sadeghi-Hassanvand, Bijan",MATH,D042,0,1,7,0,0,0
2019,Spring,"Viswanadha, Yogeswari",MATH,D042,8,3,4,3,0,5
2019,Spring,"Shi, Kejian",MATH,D042,3,3,11,0,3,4
2019,Spring,"Mailhot, James",MATH,D042,4,10,4,7,5,4
2019,Spring,"Mailhot, James",MATH,D042,2,10,6,4,12,1
2019,Spring,"Krestas, George",MATH,D042,5,0,5,7,4,1
2019,Spring,"Smith, Timothy",MATH,D042,12,7,6,2,2,2
2019,Spring,"Nicoletti, Ronald",MATH,D042,9,10,4,0,1,8
2019,Spring,"Krestas, George",MATH,D042,1,3,6,3,5,1
2019,Spring,"Tran, Danny",MATH,D042,4,7,5,1,3,2
2019,Spring,"Legge, Victor",MATH,D043,12,8,3,3,1,5
2019,Spring,"Lo, Bertrand",MATH,D043,6,1,4,0,8,8
2019,Spring,"Njinimbam, Edwin",MATH,D043,0,2,13,0,2,2
2019,Spring,"Njinimbam, Edwin",MATH,D043,2,3,9,1,3,7
2019,Spring,"Shah, Hemendra",MATH,D043,4,2,1,0,5,11
2019,Spring,"Krestas, George",MATH,D043,11,3,6,6,5,1
2019,Spring,"Mazmanyan, Lilit",MATH,D043,16,14,2,1,0,2
2019,Spring,"Lopez, Richard",MATH,D043,21,12,4,2,0,0
2019,Spring,"Balm, Cheryl",MATH,D043,10,6,10,0,1,0
2019,Spring,"Schaffer, Karl",MATH,D044,3,10,8,0,1,1
2019,Spring,"Schaffer, Karl",MATH,D046,0,8,11,2,2,3
2019,Spring,"Geraghty, Maurice",MATH,D076Y,0,0,0,0,0,0
2019,Spring,"Judson, Zachary",MATH,D114,3,2,9,1,6,5
2019,Spring,"Guerrero, Salvador",MATH,D114,3,6,4,1,9,8
2019,Spring,"Delgado, Ricardo",MATH,D114,18,12,3,0,0,2
2019,Spring,"Delgado, Ricardo",MATH,D114,18,9,3,0,1,5
2019,Spring,"Howard, Wyatt",MATH,D114,4,5,5,1,10,9
2019,Spring,"Ison, Millia",MATH,D114,4,2,2,2,3,10
2019,Spring,"Howard, Wyatt",MATH,D114,5,1,6,3,6,8
2019,Spring,"Ghori, Abdul",MATH,D114,5,10,10,0,1,5
2019,Spring,"Abb, William",MATH,D114,7,6,7,1,4,3
2019,Spring,"Abb, William",MATH,D114,3,9,7,5,8,2
2019,Spring,"Ghori, Abdul",MATH,D114,8,8,12,0,3,1
2019,Spring,"Rudolf, Howard",MATH,D114,2,2,3,1,2,16
2019,Spring,"Ganeshalingam, Usha",MATH,D114,4,1,5,1,9,2
2019,Spring,"Judson, Zachary",MATH,D114,4,7,8,4,2,6
2019,Spring,"Viswanadha, Yogeswari",MATH,D210,5,2,0,0,2,4
2019,Spring,"Janak, Nirmala",MATH,D210,6,2,4,0,9,1
2019,Spring,"Tsuji, Christie",MATH,D210,7,1,3,1,8,4
2019,Spring,"Judson, Zachary",MATH,D212,4,1,3,2,8,6
2019,Spring,"Zhang, Linlin",MATH,D212,2,3,11,0,4,4
2019,Spring,"Janak, Nirmala",MATH,D212,0,2,4,0,5,5
2019,Spring,"Sales, Parviz",MATH,D212,4,4,4,1,4,6
2019,Spring,"Mullens, Terrence",MET,D010,26,11,6,0,2,5
2019,Spring,"James, Bridget",MET,D010,29,17,5,0,1,1
2019,Spring,"Mullens, Terrence",MET,D010,31,11,4,3,2,9
2019,Spring,"James, Bridget",MET,D010,24,18,4,3,4,1
2019,Spring,"Mullens, Terrence",MET,D010L,17,5,1,0,0,2
2019,Spring,"Mullens, Terrence",MET,D010L,25,4,0,1,0,4
2019,Spring,"Glasman, Ilan",MUSI,D001A,18,6,4,1,10,3
2019,Spring,"Thomsen, John",MUSI,D001A,8,8,8,1,4,3
2019,Spring,"Tayerle, Loren",MUSI,D001A,27,4,0,1,7,6
2019,Spring,"Dunn, Ronald",MUSI,D001D,4,5,2,5,6,14
2019,Spring,"Setziol, Paul",MUSI,D004C,6,5,3,5,0,2
2019,Spring,"Zussman, Benett",MUSI,D008,1,0,0,0,1,0
2019,Spring,"Schneider, James",MUSI,D009A,8,0,2,0,0,3
2019,Spring,"Schneider, James",MUSI,D009B,2,0,0,0,0,1
2019,Spring,"Schneider, James",MUSI,D009C,3,0,1,0,0,0
2019,Spring,"Thomsen, John",MUSI,D012A,12,1,0,0,1,6
2019,Spring,"Hicks, Gail",MUSI,D012A,4,2,0,0,0,1
2019,Spring,"Hicks, Gail",MUSI,D012A,7,0,1,0,1,4
2019,Spring,"Thomsen, John",MUSI,D012B,5,0,0,0,0,0
2019,Spring,"Hicks, Gail",MUSI,D012B,4,2,0,0,0,1
2019,Spring,"Hicks, Gail",MUSI,D012B,2,0,0,0,3,2
2019,Spring,"Thomsen, John",MUSI,D012C,3,0,0,0,0,1
2019,Spring,"Hicks, Gail",MUSI,D012C,3,0,0,0,0,0
2019,Spring,"Bandermann, Billie",MUSI,D013A,7,1,1,0,0,1
2019,Spring,"Glasman, Ilan",MUSI,D013A,10,1,2,0,0,2
2019,Spring,"Bandermann, Billie",MUSI,D013B,3,0,0,0,0,1
2019,Spring,"Glasman, Ilan",MUSI,D013B,4,1,0,0,0,0
2019,Spring,"Bandermann, Billie",MUSI,D013C,0,0,0,0,1,0
2019,Spring,"Glasman, Ilan",MUSI,D013C,2,0,0,0,0,0
2019,Spring,"Dunn, Ronald",MUSI,D014A,3,1,0,0,3,4
2019,Spring,"Dunn, Ronald",MUSI,D014B,2,0,0,0,0,1
2019,Spring,"Dunn, Ronald",MUSI,D014C,5,0,0,0,0,0
2019,Spring,"Dunn, Ronald",MUSI,D014D,1,0,1,0,0,0
2019,Spring,"Dunn, Ronald",MUSI,D016A,2,4,0,0,1,5
2019,Spring,"Dunn, Ronald",MUSI,D016B,1,1,0,0,0,2
2019,Spring,"Thomsen, John",MUSI,D018A,3,0,0,0,0,0
2019,Spring,"Thomsen, John",MUSI,D018B,3,0,0,0,0,0
2019,Spring,"Thomsen, John",MUSI,D018C,1,0,0,0,0,0
2019,Spring,"Glasman, Ilan",MUSI,D020,21,0,0,0,1,3
2019,Spring,"Glasman, Ilan",MUSI,D021,19,0,0,0,0,0
2019,Spring,"Tayerle, Loren",MUSI,D031,21,0,0,0,0,1
2019,Spring,"Tayerle, Loren",MUSI,D042,16,0,0,0,0,0
2019,Spring,"Zussman, Benett",MUSI,D051,6,0,1,1,6,4
2019,Spring,"Dunn, Ronald",MUSI,D077,2,0,0,0,0,0
2019,Spring,"Rowe, Silvinita",NURS,D050,0,0,0,0,0,5
2019,Spring,"Miskin, Predrag",NURS,D050,0,0,0,0,0,12
2019,Spring,"Frie, Darlene",NURS,D081,15,5,0,0,0,0
2019,Spring,"Frie, Darlene",NURS,D081L,0,0,0,0,0,0
2019,Spring,"Quevedo, Jennifer",NURS,D081L,0,0,0,0,0,0
2019,Spring,"Miskin, Predrag",NURS,D081P,15,6,0,0,1,4
2019,Spring,"Diaz, Mary",NURS,D082,8,8,2,0,1,0
2019,Spring,"Diaz, Mary",NURS,D082L,0,0,0,0,0,0
2019,Spring,"Winch, Angela",NURS,D082L,0,0,0,0,0,0
2019,Spring,"Libova, Olga",NURS,D082P,14,7,0,0,0,0
2019,Spring,"Libova, Olga",NURS,D083,3,5,0,0,2,0
2019,Spring,"Libova, Olga",NURS,D083,7,2,0,0,0,0
2019,Spring,"Hrycyk, Catherine",NURS,D083A,4,4,0,0,1,0
2019,Spring,"Hrycyk, Catherine",NURS,D083A,7,1,0,0,0,0
2019,Spring,"Libova, Olga",NURS,D083L,0,0,0,0,0,0
2019,Spring,"Libova, Olga",NURS,D083L,0,0,0,0,0,1
2019,Spring,"Hrycyk, Catherine",NURS,D083P,1,17,0,0,0,1
2019,Spring,"Cozzens, Sherri",NURS,D084,2,10,0,0,1,0
2019,Spring,"Williams, Patricia",NURS,D084C,9,5,0,0,0,0
2019,Spring,"Cozzens, Sherri",NURS,D084L,0,0,0,0,0,0
2019,Spring,"Valadez, Janice",NURS,D084L,0,0,0,0,0,0
2019,Spring,"Miskin, Predrag",NURS,D085,10,0,0,0,0,0
2019,Spring,"Miskin, Predrag",NURS,D085,8,0,0,0,0,0
2019,Spring,"Sherwood, Rebecca",NURS,D085A,5,3,0,0,0,0
2019,Spring,"Sherwood, Rebecca",NURS,D085A,5,5,0,0,0,0
2019,Spring,"Miskin, Predrag",NURS,D085L,0,0,0,0,0,0
2019,Spring,"Miskin, Predrag",NURS,D085L,0,0,0,0,0,0
2019,Spring,"Williams, Patricia",NURS,D086,10,2,0,0,0,0
2019,Spring,"Williams, Patricia",NURS,D086L,0,0,0,0,0,0
2019,Spring,"Castro, Julie",NURS,D086L,0,0,0,0,0,0
2019,Spring,"Hrycyk, Catherine",NURS,D151,0,0,0,0,0,0
2019,Spring,"Hrycyk, Catherine",NURS,D152,0,0,0,0,0,0
2019,Spring,"Hrycyk, Catherine",NURS,D153,0,0,0,0,0,1
2019,Spring,"Hrycyk, Catherine",NURS,D154,0,0,0,0,0,0
2019,Spring,"Berliner, Lois",NURS,D83AL,0,0,0,0,0,0
2019,Spring,"Berliner, Lois",NURS,D83AL,0,0,0,0,0,0
2019,Spring,"Hrycyk, Catherine",NURS,D83PL,0,0,0,0,0,1
2019,Spring,"Sherwood, Rebecca",NURS,D85AL,0,0,0,0,0,0
2019,Spring,"Sherwood, Rebecca",NURS,D85AL,0,0,0,0,0,0
2019,Spring,"Acker, Georgia",NUTR,D010,24,9,3,2,3,1
2019,Spring,"Acker, Georgia",NUTR,D010,21,9,3,1,7,2
2019,Spring,"King, Juliana",NUTR,D010,25,9,1,2,1,2
2019,Spring,"Knoblaugh, Karen",NUTR,D010,4,7,4,2,11,6
2019,Spring,"Miller, Anne",NUTR,D010,4,10,7,3,5,7
2019,Spring,"Miller, Anne",NUTR,D010,13,10,5,2,6,4
2019,Spring,"Campbell, Alison",NUTR,D010,11,14,5,2,9,2
2019,Spring,"Acker, Georgia",NUTR,D062,15,3,1,0,0,2
2019,Spring,"Miller, Anne",NUTR,D062G,11,8,3,1,1,6
2019,Spring,"Santos, Anthony",P E,D032I,38,0,0,0,0,1
2019,Spring,"Allen, Michael",P E,D032K,31,1,0,0,0,0
2019,Spring,"Damjanovic, Jason",P E,D032K,16,0,0,0,0,1
2019,Spring,"Guevara, Dawnis",P E,D032L,17,2,0,0,1,0
2019,Spring,"Johnson, Mark",P E,D032M,20,5,6,1,7,1
2019,Spring,"Owiesny, Cheryl",P E,D032S,8,1,0,0,0,1
2019,Spring,"Owiesny, Cheryl",P E,D032S,3,1,0,0,0,0
2019,Spring,"Altman, Danielle",P E,D045X,5,0,0,0,0,0
2019,Spring,"Altman, Danielle",P E,D045X,21,0,0,0,0,0
2019,Spring,"Mattis, Nicholas",P E,D046X,46,0,0,0,0,2
2019,Spring,"Mattis, Nicholas",P E,D046X,16,0,0,0,0,2
2019,Spring,"Singh, Kulwant",P E,D04XX,7,0,0,0,0,0
2019,Spring,"Santos, Anthony",P E,D04XX,35,0,0,0,0,3
2019,Spring,"Altman, Danielle",P E,D32JX,8,0,0,0,0,0
2019,Spring,"Altman, Danielle",P E,D32JX,4,0,0,0,1,0
2019,Spring,"Landefeld, Mark",P E,D38WX,14,0,0,0,0,0
2019,Spring,"Singh, Kulwant",P E,D47MX,31,0,0,0,0,1
2019,Spring,"Singh, Kulwant",P E,D47MX,5,0,0,0,0,0
2019,Spring,"Bonini, Griffin",PARA,D003,7,2,0,0,0,0
2019,Spring,"Green, DuJuan",PARA,D054,3,1,0,0,0,0
2019,Spring,"Raftery Piunti, Kelly",PARA,D064Y,1,0,0,0,0,0
2019,Spring,"Mills, Yvonne",PARA,D067,17,1,0,0,1,1
2019,Spring,"Karkas, James",PARA,D067,4,5,4,0,2,0
2019,Spring,"Harsany, Andrew",PARA,D074A,0,1,0,1,1,0
2019,Spring,"Bonini, Griffin",PARA,D075,4,2,0,0,0,1
2019,Spring,"Raftery Piunti, Kelly",PARA,D086,17,3,0,0,1,2
2019,Spring,"Karkas, James",PARA,D088,4,6,3,0,0,2
2019,Spring,"Burns, Dennis",PARA,D090A,1,0,0,0,0,0
2019,Spring,"Lee, Kevin",PARA,D092A,22,2,1,0,1,4
2019,Spring,"Lindenbaum, Eugene",PARA,D095,5,6,2,0,1,2
2019,Spring,"Hames, Joanne",PARA,D096A,12,6,0,0,1,2
2019,Spring,"Blanchette, Daniel",PARA,D097B,7,6,0,0,4,2
2019,Spring,"Blanchette, Daniel",PARA,D098,10,2,3,0,0,3
2019,Spring,"Bennett, Mary",PEA,D001X,29,0,0,0,0,0
2019,Spring,"Regehr, Gordon",PEA,D001X,8,5,1,0,0,1
2019,Spring,"Bennett, Mary",PEA,D001X,12,0,1,0,1,1
2019,Spring,"Perkins, Nathan",PEA,D001X,8,3,4,0,0,0
2019,Spring,"Bennett, Mary",PEA,D001X,16,0,0,0,0,1
2019,Spring,"Baker, Tracy",PEA,D001X,11,4,0,0,0,0
2019,Spring,"Perkins, Nathan",PEA,D001X,12,2,2,0,0,0
2019,Spring,"Bennett, Mary",PEA,D002X,22,0,0,0,0,1
2019,Spring,"Perkins, Nathan",PEA,D002X,13,4,2,0,0,0
2019,Spring,"Bennett, Mary",PEA,D002X,27,0,0,0,0,1
2019,Spring,"Baker, Tracy",PEA,D002X,9,3,1,0,1,1
2019,Spring,"Baker, Tracy",PEA,D002X,12,1,0,0,0,0
2019,Spring,"Perkins, Nathan",PEA,D002X,7,2,2,1,0,0
2019,Spring,"Bennett, Mary",PEA,D004X,15,0,0,0,0,0
2019,Spring,"Bennett, Mary",PEA,D004X,28,0,0,0,0,0
2019,Spring,"Regehr, Gordon",PEA,D005X,11,4,0,0,0,0
2019,Spring,"Regehr, Gordon",PEA,D005X,10,1,1,0,0,0
2019,Spring,"Regehr, Gordon",PEA,D005X,11,3,0,0,0,0
2019,Spring,"Regehr, Gordon",PEA,D005X,10,4,2,0,0,0
2019,Spring,"Regehr, Gordon",PEA,D005X,18,1,2,0,0,1
2019,Spring,"Beggs, Thomas",PEA,D006Y,14,4,0,0,0,0
2019,Spring,"Gilani, Dariush",PERS,D003,25,2,0,0,0,0
2019,Spring,"Hanson, Anthony",PHIL,D001,7,6,8,5,7,11
2019,Spring,"Le, Trung",PHIL,D001,10,14,8,3,7,4
2019,Spring,"Hammerud, Richard",PHIL,D001,16,5,3,0,3,9
2019,Spring,"Le, Trung",PHIL,D001,8,6,9,1,4,1
2019,Spring,"Booher, Charles",PHIL,D001,23,13,4,2,3,9
2019,Spring,"Galindo, Javier",PHIL,D002,14,12,5,2,3,3
2019,Spring,"Baiamonte, Nicholas",PHIL,D003,42,1,0,0,1,0
2019,Spring,"Baiamonte, Nicholas",PHIL,D003,43,0,0,1,1,0
2019,Spring,"Hanson, Anthony",PHIL,D004,6,3,3,0,0,5
2019,Spring,"Hammerud, Richard",PHIL,D004,9,14,7,0,9,1
2019,Spring,"Baiamonte, Nicholas",PHIL,D004,57,2,0,2,5,0
2019,Spring,"Booher, Charles",PHIL,D004,9,10,22,4,8,2
2019,Spring,"Booher, Charles",PHIL,D007,13,10,3,1,6,5
2019,Spring,"Baiamonte, Nicholas",PHIL,D008,81,5,2,0,1,0
2019,Spring,"Baiamonte, Nicholas",PHIL,D008,73,8,0,0,4,1
2019,Spring,"Booher, Charles",PHIL,D020C,9,4,0,0,1,1
2019,Spring,"Teng, Lisa",PHTG,D001,13,6,1,0,2,1
2019,Spring,"Pierce, Diane",PHTG,D001,7,5,7,0,1,3
2019,Spring,"Pierce, Diane",PHTG,D001,5,7,2,0,2,4
2019,Spring,"Pierce, Diane",PHTG,D002,6,0,1,0,2,2
2019,Spring,"Pierce, Diane",PHTG,D003,2,1,0,0,0,0
2019,Spring,"Pierce, Diane",PHTG,D004,7,6,3,1,4,6
2019,Spring,"Teng, Lisa",PHTG,D004,6,7,3,0,0,4
2019,Spring,"Kaneko, Hiroyo",PHTG,D004,14,1,0,0,0,9
2019,Spring,"Teng, Lisa",PHTG,D005,2,4,1,0,0,0
2019,Spring,"Kaneko, Hiroyo",PHTG,D007,25,16,4,0,2,2
2019,Spring,"Mattick, William",PHTG,D007,5,14,5,6,3,12
2019,Spring,"Pack, Tressa",PHTG,D021,25,6,4,0,7,4
2019,Spring,"Pierce, Diane",PHTG,D054,4,0,2,0,2,0
2019,Spring,"Pack, Tressa",PHTG,D057A,11,3,0,0,1,0
2019,Spring,"Pack, Tressa",PHTG,D057B,4,0,0,1,0,0
2019,Spring,"Mattick, William",PHTG,D060,2,9,1,1,3,7
2019,Spring,"Maquilon, Samuel",PHYS,D002A,3,16,3,0,0,2
2019,Spring,"Maquilon, Samuel",PHYS,D002A,2,2,2,0,2,4
2019,Spring,"Ulbricht, Megan",PHYS,D002B,12,8,4,4,1,2
2019,Spring,"Judd, Ellen",PHYS,D002C,15,12,1,0,0,0
2019,Spring,"Francis, Ronald",PHYS,D004A,1,3,14,1,4,10
2019,Spring,"Francis, Ronald",PHYS,D004A,2,2,14,4,3,11
2019,Spring,"Chaharsough Shirazi, Atousa",PHYS,D004A,6,8,13,3,2,2
