Year,Semester,Instructor,Subj,Crse,A,B,C,D,F,W
2017,Winter,"Nguyen, Hai",HIST,D017A,3,3,3,1,2,4
2017,Winter,"Jackson, Christopher",HIST,D017B,7,20,10,3,7,3
2017,Winter,"Gerould, Alexander",HIST,D017B,13,18,13,1,7,3
2017,Winter,"Ignoffo, Mary",HIST,D017B,33,7,2,1,1,1
2017,Winter,"Mujal, Carlos",HIST,D017B,23,1,2,3,7,7
2017,Winter,"Pham, Mylinh",HIST,D017C,37,9,3,0,0,1
2017,Winter,"Mujal, Carlos",HIST,D017C,4,6,10,7,15,2
2017,Winter,"Howard-Pitney, David",HIST,D017C,10,16,18,4,10,22
2017,Winter,"Hickling, Anne",HIST,D017C,5,15,13,3,4,4
2017,Winter,"Ignoffo, Mary",HIST,D017C,36,10,2,0,0,0
2017,Winter,"Howard-Pitney, David",HIST,D017C,21,12,8,4,0,2
2017,Winter,"Lewis, Julie",HIST,D018A,6,3,1,1,1,11
2017,Winter,"Knittel, Gregory",HIST,D019A,21,9,1,0,3,0
2017,Winter,"White, Wendy",HIST,D03BH,1,0,0,0,0,0
2017,Winter,"Kline, Ben",HIST,D03CH,1,0,0,0,0,0
2017,Winter,"Hupp, Crystal",HIST,D053X,5,1,0,0,2,0
2017,Winter,"Cini, Carol",HIST,D17AH,0,1,0,0,0,0
2017,Winter,"Cini, Carol",HIST,D17AH,1,0,0,0,0,0
2017,Winter,"Liechty, Barbara",HLTH,D021,23,6,1,0,1,3
2017,Winter,"Donahue, Mary",HLTH,D057A,17,5,1,1,1,2
2017,Winter,"Gupta, Nilu",HNDI,D002,19,12,0,0,0,0
2017,Winter,"Hassel, Patricia",HTEC,D050,0,0,0,0,0,5
2017,Winter,"Miramontes, Maureen",HTEC,D060A,15,12,3,2,5,2
2017,Winter,"Hassel, Patricia",HTEC,D060A,46,13,6,2,5,11
2017,Winter,"Powers, Roberta",HTEC,D060G,10,10,3,2,3,1
2017,Winter,"Powers, Roberta",HTEC,D060H,14,9,2,0,0,0
2017,Winter,"Shurtliff, Roy",HTEC,D061,13,7,0,0,1,2
2017,Winter,"Russell, Juanita",HTEC,D064A,8,11,5,5,3,8
2017,Winter,"Lavin, Mary",HTEC,D064B,4,13,7,0,0,2
2017,Winter,"Miramontes, Maureen",HTEC,D068,5,0,0,0,1,0
2017,Winter,"Powers, Roberta",HTEC,D073,8,10,9,0,4,3
2017,Winter,"Shurtliff, Roy",HTEC,D073,13,5,1,1,2,3
2017,Winter,"Shurtliff, Roy",HTEC,D074A,10,0,0,0,0,0
2017,Winter,"Shurtliff, Roy",HTEC,D074B,1,0,0,0,0,0
2017,Winter,"Atwood, Kathryn",HTEC,D075,19,3,1,0,1,1
2017,Winter,"Villalobos-Martinez, Myriam",HTEC,D076A,6,5,2,1,1,1
2017,Winter,"Miramontes, Maureen",HTEC,D077X,0,0,0,0,0,0
2017,Winter,"Chang, Jenny",HTEC,D081,15,5,1,2,0,0
2017,Winter,"Chang, Jenny",HTEC,D081A,15,5,1,1,1,0
2017,Winter,"Buchner, Patricia",HTEC,D083,4,13,1,0,0,4
2017,Winter,"Buchner, Patricia",HTEC,D083A,3,13,2,0,0,4
2017,Winter,"Wagner, Deborah",HTEC,D085A,3,7,0,0,1,4
2017,Winter,"Wagner, Deborah",HTEC,D085A,5,7,0,1,0,0
2017,Winter,"Cabayan, Sarah",HTEC,D085C,7,13,2,1,2,4
2017,Winter,"Miramontes, Maureen",HTEC,D090H,10,7,3,0,0,1
2017,Winter,"Kim, Kyounghee",HTEC,D093,5,16,7,1,0,4
2017,Winter,"Miramontes, Maureen",HTEC,D095A,5,1,1,0,0,0
2017,Winter,"Miramontes, Maureen",HTEC,D095B,10,5,0,0,1,0
2017,Winter,"Miramontes, Maureen",HTEC,D096A,5,1,1,0,0,0
2017,Winter,"Miramontes, Maureen",HTEC,D096C,1,0,0,0,0,0
2017,Winter,"Miramontes, Maureen",HTEC,D096D,1,0,0,0,0,0
2017,Winter,"Miramontes, Maureen",HTEC,D096E,1,0,0,0,0,0
2017,Winter,"Miramontes, Maureen",HTEC,D096F,4,1,0,0,1,0
2017,Winter,"Miramontes, Maureen",HTEC,D096H,2,0,0,0,0,0
2017,Winter,"Lavin, Mary",HTEC,D101A,0,0,0,0,0,0
2017,Winter,"Lavin, Mary",HTEC,D101A,0,0,0,0,0,1
2017,Winter,"Atwood, Kathryn",HTEC,D101C,0,0,0,0,0,2
2017,Winter,"Miramontes, Maureen",HTEC,D101E,0,0,0,0,0,1
2017,Winter,"Atwood, Kathryn",HTEC,D101H,0,0,0,0,0,0
2017,Winter,"Atwood, Kathryn",HTEC,D101J,0,0,0,0,0,0
2017,Winter,"Lavin, Mary",HTEC,D101L,0,0,0,0,0,0
2017,Winter,"Lavin, Mary",HTEC,D101M,0,0,0,0,0,0
2017,Winter,"Miramontes, Maureen",HTEC,D110,6,0,0,0,0,0
2017,Winter,"Buchner, Patricia",HTEC,D180,3,0,0,0,0,0
2017,Winter,"Buchner, Patricia",HTEC,D183,3,1,0,0,0,0
2017,Winter,"Buchner, Patricia",HTEC,D184,4,0,0,0,0,0
2017,Winter,"Buchner, Patricia",HTEC,D185,4,0,0,0,0,0
2017,Winter,"Jackler, Frances",HUMA,D010,14,7,4,0,6,5
2017,Winter,"Glapion, Kevin",HUMA,D010,13,22,8,3,0,1
2017,Winter,"Joplin, Natasha",HUMA,D010,7,8,4,2,3,4
2017,Winter,"Alexander, Robert",HUMA,D010,16,10,8,1,7,0
2017,Winter,"Pierre, Adrienne",HUMA,D010,6,21,7,2,11,7
2017,Winter,"Hernando, Herminio",HUMA,D020,15,4,4,0,5,4
2017,Winter,"Wethington, Pauline",HUMA,D020,15,7,2,1,1,6
2017,Winter,"Huynh, Ky-Duyen",HUMA,D050,25,4,1,0,1,0
2017,Winter,"Woo, Shireen",HUMA,D050,24,5,1,0,0,3
2017,Winter,"Dahlke, Barbara",HUMA,D050,17,2,2,1,1,3
2017,Winter,"Berney, Apryl",HUMI,D001,31,26,4,0,6,2
2017,Winter,"Clinchard, Lori",HUMI,D001,32,24,5,5,3,1
2017,Winter,"White, Wendy",HUMI,D001,3,10,15,0,4,6
2017,Winter,"White, Wendy",HUMI,D001,6,10,9,0,8,3
2017,Winter,"Clinchard, Lori",HUMI,D001,49,7,5,2,6,5
2017,Winter,"Breiter, Salamander",HUMI,D001,54,11,5,1,4,4
2017,Winter,"Breiter, Salamander",HUMI,D001,40,9,10,2,7,4
2017,Winter,"Shaw, Janet",HUMI,D001,21,3,3,1,1,4
2017,Winter,"Breiter, Salamander",HUMI,D001,55,10,4,1,4,4
2017,Winter,"Ramsey, Raeann",HUMI,D001,21,6,3,0,3,1
2017,Winter,"Wood, Andrew",HUMI,D001,13,6,2,0,4,4
2017,Winter,"Hoffman, Barbara",HUMI,D001,23,18,12,0,5,8
2017,Winter,"Galindo, Javier",HUMI,D001,14,9,2,1,2,3
2017,Winter,"Rueda, Alysia",HUMI,D001,16,2,4,1,5,3
2017,Winter,"Rueda, Alysia",HUMI,D001,14,6,2,1,3,2
2017,Winter,"Hoffman, Barbara",HUMI,D001,20,15,9,2,3,1
2017,Winter,"Clinchard, Lori",HUMI,D001H,3,0,0,0,0,0
2017,Winter,"White, Wendy",HUMI,D001H,0,0,0,0,1,0
2017,Winter,"White, Wendy",HUMI,D001H,2,0,0,0,0,0
2017,Winter,"Clinchard, Lori",HUMI,D001H,3,0,0,0,0,0
2017,Winter,"Berney, Apryl",HUMI,D006,8,18,1,4,3,0
2017,Winter,"Elkan, Daniel",HUMI,D006,11,8,5,2,1,1
2017,Winter,"Ramsey, Raeann",HUMI,D006,11,11,5,2,5,1
2017,Winter,"Jackman, Rashi",HUMI,D007,14,11,5,3,1,0
2017,Winter,"Clinchard, Lori",HUMI,D007,22,6,2,1,0,1
2017,Winter,"Clinchard, Lori",HUMI,D009,23,10,2,0,2,1
2017,Winter,"Jech, Carl",HUMI,D009,12,5,4,0,3,18
2017,Winter,"Jech, Carl",HUMI,D009,6,4,6,0,2,16
2017,Winter,"Clinchard, Lori",HUMI,D009H,4,0,0,0,0,0
2017,Winter,"Jung, Young",HUMI,D013,10,3,0,0,0,0
2017,Winter,"Berry, Leslie",HUMI,D016,45,2,4,0,0,0
2017,Winter,"Lee, Ethan",ICS,D004,15,21,2,0,0,5
2017,Winter,"Nievera-Lozano, Melissaann",ICS,D004,35,6,1,1,2,5
2017,Winter,"Cole, Constance",ICS,D004,5,7,9,9,8,9
2017,Winter,"Franks, Joel",ICS,D004,27,11,2,0,2,5
2017,Winter,"Olsen, Nancy",ICS,D005,6,5,6,3,11,6
2017,Winter,"Cadge-Moore, Catie",ICS,D005,17,11,5,0,1,0
2017,Winter,"Bridger, Nicholas",ICS,D005,13,2,2,1,4,1
2017,Winter,"Cadge-Moore, Catie",ICS,D005,6,5,4,0,0,2
2017,Winter,"Cadge-Moore, Catie",ICS,D005,8,10,1,0,1,0
2017,Winter,"Lee, So Kam",ICS,D005,7,5,4,1,2,4
2017,Winter,"Olsen, Nancy",ICS,D005,5,2,1,2,2,2
2017,Winter,"Mc Nulty, Margaret",ICS,D007,6,5,6,0,2,3
2017,Winter,"Mc Nulty, Margaret",ICS,D007,10,5,7,0,6,4
2017,Winter,"Cole, Constance",ICS,D007,2,8,5,2,2,4
2017,Winter,"Chang, Michael",ICS,D007,11,14,2,0,2,2
2017,Winter,"Franks, Joel",ICS,D007,27,1,0,0,1,0
2017,Winter,"Chang, Michael",ICS,D007,8,4,0,2,0,1
2017,Winter,"Ponce, Felipe",ICS,D009,16,6,1,0,4,1
2017,Winter,"Lewis, Julie",ICS,D010,4,8,13,5,3,5
2017,Winter,"Lewis, Julie",ICS,D011,18,8,4,0,0,11
2017,Winter,"Brown, Tamika",ICS,D016B,12,4,3,0,3,8
2017,Winter,"Lewis, Julie",ICS,D018A,10,1,0,1,0,5
2017,Winter,"Choi, Soo",ICS,D020,16,2,1,0,0,1
2017,Winter,"Choi, Soo",ICS,D020,22,1,0,0,1,1
2017,Winter,"Caparas, Francesca",ICS,D024,22,9,0,0,2,2
2017,Winter,"Kaufman, Cynthia",ICS,D027,8,3,0,0,1,0
2017,Winter,"Kensler, Meghan",ICS,D029,16,5,4,1,0,5
2017,Winter,"Gamboa, Juan",ICS,D030,15,14,8,3,5,6
2017,Winter,"Gamboa, Juan",ICS,D032,13,10,6,5,6,4
2017,Winter,"Guevara, Jorge",ICS,D033,6,11,4,3,5,8
2017,Winter,"Gamboa, Juan",ICS,D033,11,17,2,0,0,7
2017,Winter,"Coronado, Marc",ICS,D035,18,3,2,1,9,5
2017,Winter,"Tarikh, Ishmael",ICS,D036,0,3,1,0,0,0
2017,Winter,"Mujal, Carlos",ICS,D038A,3,4,0,0,1,3
2017,Winter,"Kensler, Meghan",ICS,D046,22,6,6,1,7,7
2017,Winter,"Coronado, Marc",ICS,D052A,15,0,0,0,0,1
2017,Winter,"Chang, Michael",ICS,D055,6,1,1,0,1,1
2017,Winter,"Norte, Edmundo",ICS,D080X,3,0,0,0,0,0
2017,Winter,"Norte, Edmundo",ICS,D081W,0,0,0,0,0,1
2017,Winter,"Norte, Edmundo",ICS,D081X,4,0,3,0,0,1
2017,Winter,"Birago, Kamau",INTL,D008,0,4,4,0,0,0
2017,Winter,"Lee, So Kam",INTL,D010,11,3,0,1,2,7
2017,Winter,"Vu, Cam",INTL,D011,10,2,1,0,0,3
2017,Winter,"Jung, Young",INTL,D013,19,2,0,0,0,1
2017,Winter,"Knittel, Gregory",INTL,D019A,8,3,0,0,1,1
2017,Winter,"Cadge-Moore, Catie",INTL,D021,4,1,1,0,2,2
2017,Winter,"Ferrara, Diana",ITAL,D002,21,3,1,2,2,1
2017,Winter,"Xuan, Renshi",JAPN,D001,19,2,2,1,4,4
2017,Winter,"Inaba, Chigusa",JAPN,D001,22,4,1,0,2,4
2017,Winter,"Mccormick, Yumi",JAPN,D001,19,6,1,0,4,2
2017,Winter,"Inaba, Chigusa",JAPN,D002,27,8,2,0,0,3
2017,Winter,"Kuo, Min-Jin",JAPN,D002,4,6,0,0,2,0
2017,Winter,"Kuo, Min-Jin",JAPN,D002,13,7,0,1,2,5
2017,Winter,"Kuo, Min-Jin",JAPN,D003,16,4,0,1,3,4
2017,Winter,"Konishi, Yukiko",JAPN,D005,16,1,0,2,0,3
2017,Winter,"Malatesta, Sunny",JOUR,D002,19,7,1,0,4,2
2017,Winter,"Dada, Farideh",JOUR,D002,7,8,6,0,2,6
2017,Winter,"Deck, Caecelia",JOUR,D002,9,6,8,1,1,1
2017,Winter,"McElroy, Gail",JOUR,D002,16,6,3,1,4,0
2017,Winter,"Dada, Farideh",JOUR,D002,8,6,4,2,2,8
2017,Winter,"McElroy, Gail",JOUR,D021B,17,4,2,0,1,2
2017,Winter,"Deck, Caecelia",JOUR,D061A,9,4,1,0,1,3
2017,Winter,"Deck, Caecelia",JOUR,D061B,2,1,0,0,0,0
2017,Winter,"Deck, Caecelia",JOUR,D061C,2,1,0,0,0,0
2017,Winter,"Deck, Caecelia",JOUR,D062A,2,3,0,0,0,1
2017,Winter,"Deck, Caecelia",JOUR,D062B,2,0,0,0,0,1
2017,Winter,"Deck, Caecelia",JOUR,D062C,3,0,0,0,0,0
2017,Winter,"Deck, Caecelia",JOUR,D062D,3,0,0,0,0,1
2017,Winter,"Deck, Caecelia",JOUR,D062E,3,0,0,0,0,1
2017,Winter,"Deck, Caecelia",JOUR,D062F,2,0,0,0,0,0
2017,Winter,"Deck, Caecelia",JOUR,D077Z,1,0,0,0,0,0
2017,Winter,"Donahue, Mary",KNES,D001B,9,0,0,0,2,13
2017,Winter,"Donahue, Mary",KNES,D001C,8,1,0,0,0,1
2017,Winter,"Maiero, Marcia",KNES,D001C,9,0,0,0,0,0
2017,Winter,"Maiero, Marcia",KNES,D001D,4,0,0,0,0,0
2017,Winter,"Maiero, Marcia",KNES,D002A,5,0,0,0,0,0
2017,Winter,"Donahue, Mary",KNES,D002A,1,0,0,0,0,1
2017,Winter,"May, Christian",KNES,D005A,21,5,2,0,1,0
2017,Winter,"Mattis, Nicholas",KNES,D005A,17,0,0,0,1,1
2017,Winter,"Catuiza, Rachel",KNES,D005A,16,1,2,0,1,6
2017,Winter,"Evans, Nancy",KNES,D005A,21,2,0,1,0,2
2017,Winter,"Hertler, David",KNES,D006A,9,0,1,0,0,0
2017,Winter,"Guevara, Dawnis",KNES,D007A,8,1,2,0,0,0
2017,Winter,"Guevara, Dawnis",KNES,D007D,5,1,6,0,4,0
2017,Winter,"Rabbitt, Peter",KNES,D012D,11,0,0,0,0,4
2017,Winter,"Rabbitt, Peter",KNES,D012E,3,0,0,0,0,1
2017,Winter,"Catuiza, Rachel",KNES,D015C,4,0,0,0,0,0
2017,Winter,"Hertler, David",KNES,D015C,14,2,1,0,2,3
2017,Winter,"May, Christian",KNES,D015C,5,2,2,0,3,1
2017,Winter,"Catuiza, Rachel",KNES,D015E,10,0,2,2,0,0
2017,Winter,"Catuiza, Rachel",KNES,D015E,11,2,0,0,0,1
2017,Winter,"May, Christian",KNES,D015E,7,4,3,0,1,0
2017,Winter,"Catuiza, Rachel",KNES,D016A,5,0,0,0,0,3
2017,Winter,"Catuiza, Rachel",KNES,D016A,1,3,0,1,2,1
2017,Winter,"Kragalott, Arden",KNES,D019A,17,2,0,0,1,0
2017,Winter,"Kragalott, Arden",KNES,D019D,9,0,0,0,0,0
2017,Winter,"Catuiza, Rachel",KNES,D019E,13,1,0,0,1,0
2017,Winter,"Catuiza, Rachel",KNES,D019G,10,2,0,0,1,3
2017,Winter,"Catuiza, Rachel",KNES,D019G,6,3,2,1,3,5
2017,Winter,"Guevara, Dawnis",KNES,D022A,17,1,1,0,2,0
2017,Winter,"May, Christian",KNES,D022A,18,2,0,0,0,1
2017,Winter,"May, Christian",KNES,D022A,9,1,0,0,0,1
2017,Winter,"Simons, Kelly",KNES,D022A,10,2,0,0,0,2
2017,Winter,"Evans, Nancy",KNES,D022A,10,2,0,0,1,1
2017,Winter,"Guevara, Dawnis",KNES,D022B,23,2,0,0,0,1
2017,Winter,"May, Christian",KNES,D022B,19,2,1,0,0,3
2017,Winter,"Simons, Kelly",KNES,D022B,9,1,0,0,0,4
2017,Winter,"Evans, Nancy",KNES,D022B,23,0,0,0,0,2
2017,Winter,"May, Christian",KNES,D022C,9,7,0,0,0,0
2017,Winter,"Ghiasvand, Farzaneh",KNES,D022E,16,3,0,0,0,0
2017,Winter,"Maiero, Marcia",KNES,D025A,25,2,1,0,0,4
2017,Winter,"Ghiasvand, Farzaneh",KNES,D025A,14,3,0,0,1,3
2017,Winter,"Hertler, David",KNES,D025A,16,1,1,0,1,6
2017,Winter,"Hertler, David",KNES,D025B,5,1,0,0,0,0
2017,Winter,"Evans, Nancy",KNES,D026A,15,1,0,0,0,1
2017,Winter,"Ghiasvand, Farzaneh",KNES,D026A,4,0,0,0,1,2
2017,Winter,"Ghiasvand, Farzaneh",KNES,D026A,6,0,0,0,1,1
2017,Winter,"Evans, Nancy",KNES,D026B,9,0,0,0,0,6
2017,Winter,"Mattis, Nicholas",KNES,D029A,25,1,0,0,0,3
2017,Winter,"Mattis, Nicholas",KNES,D029B,7,0,0,0,0,1
2017,Winter,"Hertler, David",KNES,D031A,21,0,1,1,0,2
2017,Winter,"Hertler, David",KNES,D031A,23,1,0,0,1,0
2017,Winter,"Hertler, David",KNES,D031B,9,2,0,0,0,0
2017,Winter,"Hertler, David",KNES,D031B,4,0,0,0,0,1
2017,Winter,"Hertler, David",KNES,D031B,18,0,1,0,0,0
2017,Winter,"Hertler, David",KNES,D031C,6,0,0,0,0,2
2017,Winter,"Roesky, Richard",KNES,D032A,14,1,0,0,1,1
2017,Winter,"Simons, Kelly",KNES,D032A,9,0,0,0,0,1
2017,Winter,"Roesky, Richard",KNES,D032B,5,0,0,0,0,0
2017,Winter,"Simons, Kelly",KNES,D032B,3,0,0,0,0,1
2017,Winter,"Simons, Kelly",KNES,D032C,3,0,0,0,0,0
2017,Winter,"Damjanovic, Jason",KNES,D036A,26,2,0,0,0,2
2017,Winter,"Ransome, Andrew",KNES,D037E,16,0,2,0,1,0
2017,Winter,"Ransome, Andrew",KNES,D038A,11,1,0,0,1,0
2017,Winter,"Ransome, Andrew",KNES,D038B,9,2,1,1,0,1
2017,Winter,"Ransome, Andrew",KNES,D038C,8,2,0,0,0,1
2017,Winter,"Guevara, Dawnis",KNES,D039A,21,4,6,0,4,1
2017,Winter,"Guevara, Dawnis",KNES,D039B,22,0,1,0,0,2
2017,Winter,"Guevara, Dawnis",KNES,D039C,7,1,0,0,0,0
2017,Winter,"Kragalott, Arden",KNES,D045,21,16,5,0,0,0
2017,Winter,"Owiesny, Cheryl",KNES,D045,18,8,3,0,4,5
2017,Winter,"Owiesny, Cheryl",KNES,D045,11,7,3,0,10,6
2017,Winter,"Bracy, Shannon",KNES,D046,8,4,10,2,1,8
2017,Winter,"Catuiza, Rachel",KNES,D050A,7,5,4,2,2,1
2017,Winter,"Owiesny, Cheryl",KNES,D050A,11,5,2,0,9,5
2017,Winter,"Mattis, Nicholas",KNES,D052,19,0,1,1,4,5
2017,Winter,"Altman, Danielle",KNES,D052,8,1,5,2,12,4
2017,Winter,"Altman, Danielle",KNES,D052,4,4,2,3,18,5
2017,Winter,"Kragalott, Arden",KNES,D053,11,5,0,0,7,1
2017,Winter,"Guevara, Dawnis",KNES,D054,16,6,3,1,10,5
2017,Winter,"Catuiza, Rachel",KNES,D05AX,11,2,1,0,0,2
2017,Winter,"Lee-Wheat, Coleen",KNES,D077X,0,0,0,0,0,1
2017,Winter,"Catuiza, Rachel",KNES,D11AX,22,4,2,0,2,2
2017,Winter,"Damjanovic, Jason",KNES,D15AX,13,0,0,0,0,1
2017,Winter,"Damjanovic, Jason",KNES,D15CX,15,2,0,0,1,0
2017,Winter,"Damjanovic, Jason",KNES,D15CX,18,0,0,0,0,1
2017,Winter,"Kragalott, Arden",KNES,D15EX,8,2,0,0,2,0
2017,Winter,"Hertler, David",KNES,D15EX,9,0,0,0,0,0
2017,Winter,"Kragalott, Arden",KNES,D15EX,15,2,0,0,0,1
2017,Winter,"Kragalott, Arden",KNES,D19AX,19,0,0,0,1,1
2017,Winter,"Hertler, David",KNES,D19AX,25,2,1,0,0,0
2017,Winter,"Kragalott, Arden",KNES,D19DX,7,0,0,0,0,0
2017,Winter,"Damjanovic, Jason",KNES,D19DX,9,1,0,1,0,0
2017,Winter,"Kragalott, Arden",KNES,D19EX,14,3,0,0,2,0
2017,Winter,"Catuiza, Rachel",KNES,D19GX,1,1,0,0,2,0
2017,Winter,"Kragalott, Arden",KNES,D19GX,10,0,0,0,1,1
2017,Winter,"Evans, Nancy",KNES,D22AX,14,0,1,0,0,2
2017,Winter,"Evans, Nancy",KNES,D22CX,20,1,0,0,1,0
2017,Winter,"Hertler, David",KNES,D25AX,11,1,0,0,0,1
2017,Winter,"Hertler, David",KNES,D25AX,21,1,0,0,1,5
2017,Winter,"Hertler, David",KNES,D25BX,2,0,0,0,0,0
2017,Winter,"Hertler, David",KNES,D25BX,7,0,0,0,1,0
2017,Winter,"Damjanovic, Jason",KNES,D36AX,33,2,0,1,1,1
2017,Winter,"Owiesny, Cheryl",KNES,D37AX,14,1,0,0,3,2
2017,Winter,"Owiesny, Cheryl",KNES,D37BX,6,2,0,0,1,0
2017,Winter,"Owiesny, Cheryl",KNES,D37CX,2,0,0,0,0,0
2017,Winter,"Kragalott, Arden",KNES,D50AL,2,0,1,0,0,0
2017,Winter,"Catuiza, Rachel",KNES,D50AL,10,4,3,2,2,1
2017,Winter,"Owiesny, Cheryl",KNES,D50AL,14,4,4,1,4,3
2017,Winter,"Lee, Yu",KORE,D001,20,7,0,0,1,5
2017,Winter,"Choi, Hwaja",KORE,D001,20,2,0,0,3,6
2017,Winter,"Choi, Hwaja",KORE,D002,11,2,1,0,1,6
2017,Winter,"Lee, Yu",KORE,D002,20,5,0,0,1,6
2017,Winter,"Swanner, Alexander",LIB,D001,18,0,2,0,3,5
2017,Winter,"Swanner, Alexander",LIB,D001,16,3,0,0,1,0
2017,Winter,"Swanner, Alexander",LIB,D051,15,1,0,0,1,1
2017,Winter,"Board Liljenstolpe, Rebecca",LING,D001,12,12,3,3,4,9
2017,Winter,"Alves de Lima, Diana",LRNA,D096,0,0,0,0,0,0
2017,Winter,"Alves de Lima, Diana",LRNA,D097,3,0,0,0,0,1
2017,Winter,"Alves de Lima, Diana",LRNA,D098,0,0,0,0,0,0
2017,Winter,"Liu, Hua-Fu",MAND,D001,40,0,0,0,0,3
2017,Winter,"Juan, Shirley",MAND,D001,18,3,0,0,6,2
2017,Winter,"Liu, Hua-Fu",MAND,D002,32,0,0,0,1,1
2017,Winter,"Lai, Frances",MAND,D002,18,3,0,0,0,7
2017,Winter,"Schnittgrund, Xiaomei",MAND,D002,19,4,1,0,1,2
2017,Winter,"Liu, Hua-Fu",MAND,D005,48,0,1,0,2,1
2017,Winter,"Lam, Nhon",MASG,D050B,24,3,2,0,5,1
2017,Winter,"Boulanger, Karen",MASG,D051,13,1,3,0,0,0
2017,Winter,"Lee-Wheat, Coleen",MASG,D054A,1,0,0,0,0,0
2017,Winter,"Lee-Wheat, Coleen",MASG,D054B,1,0,0,0,0,0
2017,Winter,"Lee-Wheat, Coleen",MASG,D055A,2,0,0,0,0,0
2017,Winter,"Lee-Wheat, Coleen",MASG,D056A,3,0,0,0,0,0
2017,Winter,"Lee-Wheat, Coleen",MASG,D056B,1,0,0,0,0,0
2017,Winter,"Lien, Amanda",MATH,D001A,17,16,7,2,0,0
2017,Winter,"Njinimbam, Edwin",MATH,D001A,16,2,6,3,4,9
2017,Winter,"Ganeshalingam, Usha",MATH,D001A,14,9,12,2,5,3
2017,Winter,"Shi, Kejian",MATH,D001A,3,2,9,1,8,11
2017,Winter,"Ryker, Jody",MATH,D001A,14,13,3,5,2,3
2017,Winter,"Mosh, Farshod",MATH,D001A,6,5,4,6,1,9
2017,Winter,"Parrish, Joan",MATH,D001A,6,6,8,2,10,7
2017,Winter,"Ramsey, Robert",MATH,D001A,18,10,11,3,3,3
2017,Winter,"Wilson, William",MATH,D001A,32,5,1,2,2,4
2017,Winter,"Vanniasegaram, Sithparran",MATH,D001A,30,4,1,2,2,0
2017,Winter,"Kryliouk, Iaroslav",MATH,D001B,18,16,6,1,2,0
2017,Winter,"Delgado, Ricardo",MATH,D001B,23,18,4,0,1,0
2017,Winter,"Kryliouk, Iaroslav",MATH,D001B,15,15,6,0,1,3
2017,Winter,"Howard, Wyatt",MATH,D001B,19,13,7,3,2,6
2017,Winter,"Khosravi, Mehrdad",MATH,D001B,9,6,6,2,8,9
2017,Winter,"Bourgoub, Hassan",MATH,D001B,6,8,10,1,4,10
2017,Winter,"Lo, Bertrand",MATH,D001B,8,4,5,5,3,16
2017,Winter,"Mailhot, James",MATH,D001B,8,10,14,9,1,6
2017,Winter,"Sekhon, Rupinder",MATH,D001B,5,6,8,3,6,10
2017,Winter,"Mosh, Farshod",MATH,D001B,8,6,4,4,4,2
2017,Winter,"Peterson, Scott",MATH,D001B,0,4,7,3,7,14
2017,Winter,"Sadeghi-Hassanvand, Bijan",MATH,D001B,3,6,10,4,0,4
2017,Winter,"Njinimbam, Edwin",MATH,D001C,8,6,12,2,3,11
2017,Winter,"Judson, Zachary",MATH,D001C,10,16,9,5,2,3
2017,Winter,"Bourgoub, Hassan",MATH,D001C,5,15,15,1,2,5
2017,Winter,"Van Der Poel, Misako",MATH,D001C,13,9,8,2,6,2
2017,Winter,"Chadda, Amarjit",MATH,D001C,9,9,8,2,1,8
2017,Winter,"Mosh, Farshod",MATH,D001C,11,7,5,0,0,6
2017,Winter,"Kryliouk, Iaroslav",MATH,D001D,10,14,13,1,1,2
2017,Winter,"Shi, Kejian",MATH,D001D,11,6,14,1,5,7
2017,Winter,"Sekhon, Rupinder",MATH,D001D,15,12,6,3,1,6
2017,Winter,"Hansen, Richard",MATH,D001D,22,16,7,2,2,6
2017,Winter,"Khosravi, Mehrdad",MATH,D002A,11,15,9,2,1,8
2017,Winter,"Shariatmadari, Reza",MATH,D002A,24,12,8,0,0,0
2017,Winter,"Mosh, Farshod",MATH,D002A,7,6,1,8,1,1
2017,Winter,"Soler, Francisco",MATH,D002B,4,19,12,2,0,0
2017,Winter,"Guerrero, Salvador",MATH,D002B,14,21,6,1,0,1
2017,Winter,"Klein, Charles",MATH,D010,1,4,6,4,1,17
2017,Winter,"Soler, Francisco",MATH,D010,0,6,11,6,2,6
2017,Winter,"Lien, Amanda",MATH,D010,17,18,2,4,1,0
2017,Winter,"Wong, Winnie",MATH,D010,2,7,3,3,6,8
2017,Winter,"Wong, Winnie",MATH,D010,2,6,2,0,11,16
2017,Winter,"Desilets, Lenore",MATH,D010,8,12,5,12,1,7
2017,Winter,"Desilets, Lenore",MATH,D010,15,12,4,5,0,10
2017,Winter,"Klein, Charles",MATH,D010,2,6,2,6,3,16
2017,Winter,"Bensidi, Nadia",MATH,D010,11,14,6,1,3,1
2017,Winter,"Snow, Franklin",MATH,D010,2,15,8,3,5,0
2017,Winter,"Kapur, Renuka",MATH,D010,9,7,12,2,2,5
2017,Winter,"Hector, Janice",MATH,D010,9,8,7,1,3,10
2017,Winter,"Phelps, Andrew",MATH,D010,5,10,13,1,2,7
2017,Winter,"Kapur, Renuka",MATH,D010,3,4,8,2,0,2
2017,Winter,"Snow, Franklin",MATH,D010,7,8,3,2,0,9
2017,Winter,"Sekhon, Rupinder",MATH,D010,8,12,8,0,6,5
2017,Winter,"Hector, Janice",MATH,D010,3,3,5,2,3,2
2017,Winter,"Mazmanyan, Lilit",MATH,D010,29,8,2,0,1,1
