Year,Semester,Instructor,Subj,Crse,A,B,C,D,F,W
2018,Spring,"Thomsen, John",MUSI,D004C,7,2,0,0,0,1
2018,Spring,"Zussman, Benett",MUSI,D008,2,1,0,0,0,0
2018,Spring,"Schneider, James",MUSI,D009A,5,0,1,0,0,1
2018,Spring,"Schneider, James",MUSI,D009B,6,0,0,0,0,0
2018,Spring,"Dunn, Ronald",MUSI,D010A,11,2,3,2,1,5
2018,Spring,"Hicks, Gail",MUSI,D012A,6,0,2,1,3,0
2018,Spring,"Hicks, Gail",MUSI,D012A,7,0,0,0,0,2
2018,Spring,"Hicks, Gail",MUSI,D012A,6,2,0,0,2,1
2018,Spring,"Thomsen, John",MUSI,D012B,6,1,0,0,0,0
2018,Spring,"Hicks, Gail",MUSI,D012B,3,0,0,0,1,1
2018,Spring,"Hicks, Gail",MUSI,D012B,6,0,0,0,2,2
2018,Spring,"Thomsen, John",MUSI,D012C,4,0,0,0,1,0
2018,Spring,"Hicks, Gail",MUSI,D012C,3,1,0,0,0,1
2018,Spring,"Bandermann, Billie",MUSI,D013A,10,0,1,0,0,3
2018,Spring,"Glasman, Ilan",MUSI,D013A,5,6,0,1,1,3
2018,Spring,"Bandermann, Billie",MUSI,D013B,3,0,0,0,0,2
2018,Spring,"Glasman, Ilan",MUSI,D013B,4,1,0,0,1,0
2018,Spring,"Bandermann, Billie",MUSI,D013C,2,0,0,0,0,0
2018,Spring,"Glasman, Ilan",MUSI,D013C,4,0,0,0,0,1
2018,Spring,"Dunn, Ronald",MUSI,D014A,4,2,1,0,0,4
2018,Spring,"Dunn, Ronald",MUSI,D014B,3,1,0,0,0,1
2018,Spring,"Dunn, Ronald",MUSI,D014C,4,0,1,0,0,0
2018,Spring,"Dunn, Ronald",MUSI,D014D,1,0,0,0,0,0
2018,Spring,"Dunn, Ronald",MUSI,D016A,11,0,0,0,0,8
2018,Spring,"Zussman, Benett",MUSI,D016A,13,1,0,0,0,1
2018,Spring,"Dunn, Ronald",MUSI,D016B,7,0,0,0,0,1
2018,Spring,"Zussman, Benett",MUSI,D016B,1,0,0,0,1,0
2018,Spring,"Thomsen, John",MUSI,D018A,3,0,0,0,0,0
2018,Spring,"Thomsen, John",MUSI,D018B,3,0,0,0,0,0
2018,Spring,"Thomsen, John",MUSI,D018C,3,0,0,0,0,0
2018,Spring,"Glasman, Ilan",MUSI,D020,21,0,0,0,0,0
2018,Spring,"Glasman, Ilan",MUSI,D021,27,0,0,0,0,2
2018,Spring,"Tayerle, Loren",MUSI,D031,14,0,0,0,0,2
2018,Spring,"Russell, John",MUSI,D034,11,0,0,0,0,0
2018,Spring,"Russell, John",MUSI,D041W,1,0,0,0,0,0
2018,Spring,"Tayerle, Loren",MUSI,D041W,1,0,0,0,0,1
2018,Spring,"Russell, John",MUSI,D042,12,0,0,0,0,2
2018,Spring,"Russell, John",MUSI,D045,4,0,0,0,0,0
2018,Spring,"Russell, John",MUSI,D048A,3,0,0,0,0,0
2018,Spring,"Russell, John",MUSI,D048B,6,0,0,0,0,1
2018,Spring,"Russell, John",MUSI,D048C,1,0,0,0,0,0
2018,Spring,"Zussman, Benett",MUSI,D051,7,4,0,0,9,2
2018,Spring,"Dunn, Ronald",MUSI,D077,1,0,0,0,0,0
2018,Spring,"Rowe, Silvinita",NURS,D050,0,0,0,0,0,6
2018,Spring,"Miskin, Predrag",NURS,D050,0,0,0,0,0,15
2018,Spring,"Frie, Darlene",NURS,D081,2,12,1,0,3,2
2018,Spring,"Frie, Darlene",NURS,D081L,0,0,0,0,0,1
2018,Spring,"Quevedo, Jennifer",NURS,D081L,0,0,0,0,0,1
2018,Spring,"Miskin, Predrag",NURS,D081P,5,15,1,0,1,2
2018,Spring,"Diaz, Mary",NURS,D082,8,10,0,0,1,0
2018,Spring,"Diaz, Mary",NURS,D082L,0,0,0,0,0,0
2018,Spring,"Abraham, Tina",NURS,D082L,0,0,0,0,0,0
2018,Spring,"Libova, Olga",NURS,D082P,14,7,0,0,0,0
2018,Spring,"Libova, Olga",NURS,D083,3,3,0,0,1,0
2018,Spring,"Libova, Olga",NURS,D083,3,4,0,0,0,0
2018,Spring,"Hrycyk, Catherine",NURS,D083A,6,2,0,0,0,0
2018,Spring,"Hrycyk, Catherine",NURS,D083A,0,6,0,0,0,0
2018,Spring,"Libova, Olga",NURS,D083L,0,0,0,0,0,0
2018,Spring,"Libova, Olga",NURS,D083L,0,0,0,0,0,0
2018,Spring,"Hrycyk, Catherine",NURS,D083P,5,7,1,0,0,0
2018,Spring,"Cozzens, Sherri",NURS,D084,11,7,1,0,0,0
2018,Spring,"Williams, Patricia",NURS,D084C,14,4,0,0,0,0
2018,Spring,"Cozzens, Sherri",NURS,D084L,0,0,0,0,0,0
2018,Spring,"Valadez, Janice",NURS,D084L,0,0,0,0,0,0
2018,Spring,"Miskin, Predrag",NURS,D085,6,0,0,0,0,0
2018,Spring,"Miskin, Predrag",NURS,D085,7,0,0,0,0,0
2018,Spring,"Ashby, Sandra",NURS,D085A,6,1,0,0,0,0
2018,Spring,"Frihart, Jessica",NURS,D085A,4,3,0,0,0,0
2018,Spring,"Miskin, Predrag",NURS,D085L,0,0,0,0,0,0
2018,Spring,"Miskin, Predrag",NURS,D085L,0,0,0,0,0,0
2018,Spring,"Williams, Patricia",NURS,D086,8,9,0,0,1,0
2018,Spring,"Williams, Patricia",NURS,D086L,0,0,0,0,0,0
2018,Spring,"Castro, Julie",NURS,D086L,0,0,0,0,0,0
2018,Spring,"Hrycyk, Catherine",NURS,D151,0,0,0,0,0,1
2018,Spring,"Hrycyk, Catherine",NURS,D152,0,0,0,0,0,0
2018,Spring,"Hrycyk, Catherine",NURS,D153,0,0,0,0,0,0
2018,Spring,"Hrycyk, Catherine",NURS,D154,0,0,0,0,0,0
2018,Spring,"Berliner, Lois",NURS,D83AL,0,0,0,0,0,0
2018,Spring,"Berliner, Lois",NURS,D83AL,0,0,0,0,0,1
2018,Spring,"Hrycyk, Catherine",NURS,D83PL,0,0,0,0,0,0
2018,Spring,"Ting, Emmalyn",NURS,D85AL,0,0,0,0,0,0
2018,Spring,"Jularbal, Audrey Mari",NURS,D85AL,0,0,0,0,0,0
2018,Spring,"King, Juliana",NUTR,D010,15,14,5,2,2,5
2018,Spring,"Campbell, Alison",NUTR,D010,5,6,9,2,7,7
2018,Spring,"Acker, Georgia",NUTR,D010,24,8,3,1,4,1
2018,Spring,"Acker, Georgia",NUTR,D010,18,14,3,1,2,0
2018,Spring,"Miller, Anne",NUTR,D010,8,3,6,1,7,13
2018,Spring,"Miller, Anne",NUTR,D010,9,8,5,2,9,4
2018,Spring,"Liechty, Barbara",NUTR,D010,24,9,1,0,0,5
2018,Spring,"Campbell, Alison",NUTR,D010,7,10,6,6,8,2
2018,Spring,"Acker, Georgia",NUTR,D062,13,4,1,2,0,1
2018,Spring,"Miller, Anne",NUTR,D062G,14,9,3,1,1,6
2018,Spring,"Campion, Aidan",P E,D032H,27,0,0,0,0,0
2018,Spring,"Santos, Anthony",P E,D032I,24,0,3,0,1,2
2018,Spring,"Allen, Michael",P E,D032K,26,2,1,0,0,1
2018,Spring,"Damjanovic, Jason",P E,D032K,14,0,0,0,0,3
2018,Spring,"Guevara, Dawnis",P E,D032L,17,0,0,0,1,2
2018,Spring,"Johnson, Mark",P E,D032M,14,11,0,1,15,2
2018,Spring,"Johnson, Mark",P E,D032M,0,0,0,0,1,0
2018,Spring,"Owiesny, Cheryl",P E,D032S,13,1,0,0,0,1
2018,Spring,"Altman, Danielle",P E,D045X,5,0,0,0,0,1
2018,Spring,"Altman, Danielle",P E,D045X,30,0,0,0,0,1
2018,Spring,"Mattis, Nicholas",P E,D046X,17,0,0,0,0,0
2018,Spring,"Singh, Kulwant",P E,D04XX,5,0,0,0,0,2
2018,Spring,"Altman, Danielle",P E,D32JX,17,0,0,0,0,0
2018,Spring,"Altman, Danielle",P E,D32JX,2,0,0,0,0,0
2018,Spring,"Landefeld, Mark",P E,D38WX,9,0,0,0,0,0
2018,Spring,"Raich, Erick",P E,D47MX,28,0,0,0,0,0
2018,Spring,"Kravets, Megan",P E,D47WX,16,0,0,0,0,0
2018,Spring,"Ward, Ronald",P E,D48MX,2,0,0,0,0,0
2018,Spring,"Ward, Ronald",P E,D48WX,4,0,0,0,0,0
2018,Spring,"Ellis, Terry",PARA,D003,2,2,2,0,0,0
2018,Spring,"Ellis, Terry",PARA,D064Z,2,2,0,0,0,0
2018,Spring,"Karkas, James",PARA,D067,10,12,5,1,2,3
2018,Spring,"Suits, James",PARA,D074A,2,2,3,0,0,0
2018,Spring,"Blanchette, Daniel",PARA,D086,14,5,3,1,1,2
2018,Spring,"Raftery Piunti, Kelly",PARA,D086,18,4,0,0,1,5
2018,Spring,"Karkas, James",PARA,D088,9,8,5,1,1,4
2018,Spring,"Burns, Dennis",PARA,D090A,2,1,0,0,0,0
2018,Spring,"Ellis, Terry",PARA,D092A,9,10,21,0,0,4
2018,Spring,"Lindenbaum, Eugene",PARA,D095,11,7,6,0,1,1
2018,Spring,"Hames, Joanne",PARA,D096A,19,2,3,0,2,1
2018,Spring,"Lee, Kevin",PARA,D096B,4,2,0,0,2,4
2018,Spring,"Raftery Piunti, Kelly",PARA,D097B,18,2,0,0,0,3
2018,Spring,"Bennett, Mary",PEA,D001X,30,0,0,0,0,0
2018,Spring,"Regehr, Gordon",PEA,D001X,9,4,0,0,0,0
2018,Spring,"Regehr, Gordon",PEA,D001X,14,4,0,0,0,0
2018,Spring,"Perkins, Nathan",PEA,D001X,6,5,1,0,0,0
2018,Spring,"Bennett, Mary",PEA,D001X,19,0,0,0,0,2
2018,Spring,"Baker, Tracy",PEA,D001X,9,4,1,0,0,0
2018,Spring,"Dominguez, Michael",PEA,D001X,9,2,4,0,0,0
2018,Spring,"Bennett, Mary",PEA,D002X,24,0,0,0,0,2
2018,Spring,"Perkins, Nathan",PEA,D002X,8,6,0,0,3,0
2018,Spring,"Bennett, Mary",PEA,D002X,22,1,0,0,0,1
2018,Spring,"Baker, Tracy",PEA,D002X,10,4,2,0,0,0
2018,Spring,"Perkins, Nathan",PEA,D002X,14,2,0,0,0,0
2018,Spring,"Perkins, Nathan",PEA,D002X,7,0,5,0,0,0
2018,Spring,"Bennett, Mary",PEA,D004X,13,0,0,0,0,2
2018,Spring,"Bennett, Mary",PEA,D004X,30,0,1,0,0,2
2018,Spring,"Regehr, Gordon",PEA,D005X,9,2,0,0,0,0
2018,Spring,"Regehr, Gordon",PEA,D005X,9,3,3,0,0,0
2018,Spring,"Regehr, Gordon",PEA,D005X,15,4,0,0,0,0
2018,Spring,"Regehr, Gordon",PEA,D005X,6,8,1,0,0,0
2018,Spring,"Regehr, Gordon",PEA,D005X,20,6,0,0,0,0
2018,Spring,"Beggs, Thomas",PEA,D006Y,18,4,0,0,0,0
2018,Spring,"Gilani, Dariush",PERS,D003,27,3,0,0,0,2
2018,Spring,"Vician, Thomas",PHIL,D001,4,8,2,1,7,5
2018,Spring,"Hanson, Anthony",PHIL,D001,10,9,7,6,3,10
2018,Spring,"Hammerud, Richard",PHIL,D001,2,12,3,0,2,14
2018,Spring,"Booher, Charles",PHIL,D001,9,8,3,0,4,4
2018,Spring,"Ramirez, Antonio",PHIL,D001,14,24,6,0,1,3
2018,Spring,"Galindo, Javier",PHIL,D002,14,11,3,0,2,5
2018,Spring,"Baiamonte, Nicholas",PHIL,D003,33,1,1,1,1,0
2018,Spring,"Baiamonte, Nicholas",PHIL,D003,32,3,0,0,1,1
2018,Spring,"Le, Trung",PHIL,D004,3,5,3,4,8,3
2018,Spring,"Bunce, Daniel",PHIL,D004,18,16,7,2,0,2
2018,Spring,"Ramirez, Antonio",PHIL,D004,8,19,9,1,3,3
2018,Spring,"Booher, Charles",PHIL,D004,3,17,9,5,7,9
2018,Spring,"Ramirez, Antonio",PHIL,D007,15,10,10,1,2,10
2018,Spring,"Baiamonte, Nicholas",PHIL,D008,48,7,1,0,4,1
2018,Spring,"Baiamonte, Nicholas",PHIL,D008,57,3,0,0,3,0
2018,Spring,"Booher, Charles",PHIL,D030,10,5,2,0,4,9
2018,Spring,"Pierce, Diane",PHTG,D001,5,7,2,0,2,1
2018,Spring,"Kaneko, Hiroyo",PHTG,D001,10,5,7,1,1,0
2018,Spring,"Pierce, Diane",PHTG,D001,6,7,8,2,1,1
2018,Spring,"Pierce, Diane",PHTG,D002,3,4,1,0,1,2
2018,Spring,"Pierce, Diane",PHTG,D003,4,1,0,0,0,0
2018,Spring,"Pierce, Diane",PHTG,D004,11,6,3,1,4,5
2018,Spring,"Teng, Lisa",PHTG,D004,4,7,2,1,0,2
2018,Spring,"Bhattacharji, Sita",PHTG,D004,5,7,1,1,3,4
2018,Spring,"Teng, Lisa",PHTG,D005,8,1,1,0,0,0
2018,Spring,"Bhattacharji, Sita",PHTG,D007,13,12,2,1,4,1
2018,Spring,"Walgren, Judith",PHTG,D007,36,3,3,0,4,2
2018,Spring,"Mattick, William",PHTG,D007,0,14,8,4,8,7
2018,Spring,"Mattick, William",PHTG,D021,4,13,5,5,3,7
2018,Spring,"Pierce, Diane",PHTG,D054,2,2,1,1,0,1
2018,Spring,"Pack, Tressa",PHTG,D057A,8,3,0,0,1,2
2018,Spring,"Pack, Tressa",PHTG,D057B,3,0,0,0,0,1
2018,Spring,"Pack, Tressa",PHTG,D060,17,7,0,0,7,2
2018,Spring,"Luna, Eduardo",PHYS,D002A,8,5,4,2,4,7
2018,Spring,"Ulbricht, Megan",PHYS,D002B,4,6,11,4,2,2
2018,Spring,"Nath, Kashi",PHYS,D002C,11,11,2,0,0,0
2018,Spring,"Newton, David",PHYS,D004A,1,3,6,1,7,9
2018,Spring,"Newton, David",PHYS,D004A,2,3,13,1,0,7
2018,Spring,"Jiao, Juming",PHYS,D004A,7,6,6,3,5,8
2018,Spring,"Jiao, Juming",PHYS,D004A,9,8,5,2,3,7
2018,Spring,"Newton, David",PHYS,D004A,1,4,5,1,4,7
2018,Spring,"Newton, David",PHYS,D004B,3,2,8,1,2,18
2018,Spring,"Newton, David",PHYS,D004B,5,4,4,0,2,14
2018,Spring,"Sheridan, Lana",PHYS,D004C,0,5,5,0,0,0
2018,Spring,"Sheridan, Lana",PHYS,D004C,11,11,4,0,0,3
2018,Spring,"Dickson, Stephanie",PHYS,D004C,7,16,9,0,0,1
2018,Spring,"Dickson, Stephanie",PHYS,D004C,7,11,14,0,0,1
2018,Spring,"Francis, Ronald",PHYS,D004D,3,4,9,1,0,3
2018,Spring,"Newton, David",PHYS,D010,3,5,10,0,0,1
2018,Spring,"Kwiatkowski, Alexander Tibay",PHYS,D010,29,9,0,1,1,1
2018,Spring,"Luna, Eduardo",PHYS,D050,19,3,4,0,5,10
2018,Spring,"Francis, Ronald",PHYS,D050,2,2,8,3,7,17
2018,Spring,"Weidemann, Achim",PHYS,D050,4,3,3,0,5,19
2018,Spring,"Luna, Eduardo",PHYS,D050,15,5,0,2,2,8
2018,Spring,"Preciado, Francisco",POLI,D001,14,11,9,0,2,5
2018,Spring,"Chin, Laura",POLI,D001,23,19,5,0,0,1
2018,Spring,"Dorabji, Elena",POLI,D001,0,5,7,5,11,2
2018,Spring,"Schendan, Albert",POLI,D001,6,6,3,2,3,1
2018,Spring,"Chin, Laura",POLI,D001,20,15,6,2,1,5
2018,Spring,"Tarikh, Ishmael",POLI,D001,5,2,6,1,7,4
2018,Spring,"Yuen, Nicholas",POLI,D001,24,5,1,0,4,3
2018,Spring,"Ovetz, Robert",POLI,D001,2,6,4,3,2,2
2018,Spring,"Tully, David",POLI,D001,48,1,2,0,1,0
2018,Spring,"Yuen, Nicholas",POLI,D001,18,3,4,0,5,2
2018,Spring,"Yuen, Nicholas",POLI,D001,11,4,0,0,3,9
2018,Spring,"Yuen, Nicholas",POLI,D001,6,6,2,0,6,11
2018,Spring,"Heffner, Scott",POLI,D001,7,10,3,3,0,16
2018,Spring,"Stockwell, Robert",POLI,D001,20,12,4,1,3,5
2018,Spring,"Tarikh, Ishmael",POLI,D001,2,6,6,4,4,7
2018,Spring,"Stockwell, Robert",POLI,D002,21,14,1,0,0,0
2018,Spring,"Ovetz, Robert",POLI,D003,15,15,3,0,1,1
2018,Spring,"Schendan, Albert",POLI,D005,6,6,4,6,4,2
2018,Spring,"Suits, James",POLI,D010,0,1,0,1,2,0
2018,Spring,"Peretti, Bryan",POLI,D010,0,0,0,0,2,1
2018,Spring,"Ellis, Terry",POLI,D013,1,1,0,0,0,0
2018,Spring,"Stockwell, Robert",POLI,D064,2,0,0,0,0,0
2018,Spring,"Stockwell, Robert",POLI,D064X,7,0,0,0,0,0
2018,Spring,"Lindenbaum, Eugene",POLI,D095,0,0,0,0,1,0
2018,Spring,"Healy, Mark",PSYC,D001,18,9,11,2,4,2
2018,Spring,"Healy, Mark",PSYC,D001,33,16,9,6,7,3
2018,Spring,"Schulte, Robin",PSYC,D001,17,32,9,4,9,7
2018,Spring,"Ramskov, Charles",PSYC,D001,10,5,13,3,14,11
2018,Spring,"Ramskov, Charles",PSYC,D001,9,9,18,6,9,4
2018,Spring,"Skiba, Tomasz",PSYC,D001,21,14,5,0,2,3
2018,Spring,"Schulte, Robin",PSYC,D001,18,22,11,1,0,3
2018,Spring,"Clifford Jr, James",PSYC,D001,12,10,5,2,12,1
2018,Spring,"Cohen, Harvey",PSYC,D001,26,11,4,2,2,2
2018,Spring,"Diep, Hy",PSYC,D001,33,12,2,5,2,6
2018,Spring,"Ramskov, Charles",PSYC,D001,19,7,5,1,10,3
2018,Spring,"Healy, Mark",PSYC,D001,48,10,0,0,1,0
2018,Spring,"Ramskov, Charles",PSYC,D003,18,18,11,1,2,1
2018,Spring,"Ramskov, Charles",PSYC,D004,11,8,14,0,3,3
2018,Spring,"Hurkmans, Linda",PSYC,D004,25,10,4,4,1,2
2018,Spring,"Hassett, Shannon",PSYC,D004,12,20,7,2,2,6
2018,Spring,"Cohen, Harvey",PSYC,D005,19,13,9,0,0,1
2018,Spring,"Bunce, Daniel",PSYC,D006,12,11,2,0,1,5
2018,Spring,"Trafalis, Sandra",PSYC,D008,9,11,6,1,6,5
2018,Spring,"Avera, Joshua",PSYC,D008,15,11,4,3,5,8
2018,Spring,"Johnson, Elise",PSYC,D009,19,0,0,0,0,2
2018,Spring,"Wilkie, Zana",PSYC,D010G,2,1,1,0,3,1
2018,Spring,"Langfelder, Diane",PSYC,D010G,4,1,1,0,1,1
2018,Spring,"Sun, Li",PSYC,D010G,1,1,0,0,0,0
2018,Spring,"Leal, Ana",PSYC,D010G,11,2,0,0,1,1
2018,Spring,"De Motta, Phyllis",PSYC,D010H,1,2,0,0,0,4
2018,Spring,"Ferrer, Frederick",PSYC,D010H,0,0,0,1,2,0
2018,Spring,"Leal, Ana",PSYC,D010H,7,1,0,0,1,1
2018,Spring,"Cohen, Harvey",PSYC,D012,7,8,1,0,1,2
2018,Spring,"Clifford Jr, James",PSYC,D014,20,6,8,8,6,2
2018,Spring,"Avera, Joshua",PSYC,D014,19,13,7,4,2,5
2018,Spring,"Trafalis, Sandra",PSYC,D014,33,1,0,0,0,1
2018,Spring,"Tamas, Melissa",PSYC,D014,46,11,4,2,1,4
2018,Spring,"Healy, Mark",PSYC,D015,34,15,14,1,1,1
2018,Spring,"Rose, Murielle",PSYC,D015,7,7,2,0,0,3
2018,Spring,"Hassett, Shannon",PSYC,D024,25,15,14,10,8,9
2018,Spring,"Hassett, Shannon",PSYC,D051,18,3,3,0,4,1
2018,Spring,"Healy, Mark",PSYC,D064,3,0,0,0,0,0
2018,Spring,"Healy, Mark",PSYC,D064X,4,0,0,0,0,0
2018,Spring,"Healy, Mark",PSYC,D064Z,1,0,0,0,0,0
2018,Spring,"Suits, James",PSYC,D074A,4,0,0,0,0,1
2018,Spring,"Wilson, Julie",READ,D200,0,0,0,0,0,1
2018,Spring,"Bredl, Elaine",READ,D200,0,0,0,0,0,1
2018,Spring,"Yoes, Susan",READ,D211,0,0,0,0,0,2
2018,Spring,"Yoes, Susan",READ,D211,0,0,0,0,0,3
2018,Spring,"Panus, Marta",READ,D211,0,0,0,0,0,1
2018,Spring,"Yoes, Susan",READ,D211,0,0,0,0,0,2
2018,Spring,"Argyriou, Anne",READ,D211,0,0,0,0,0,3
2018,Spring,"Argyriou, Anne",READ,D211,0,0,0,0,0,2
2018,Spring,"Skager, Kristin",READ,D211,0,0,0,0,0,4
2018,Spring,"Gordon, Lauren",READ,D211,0,0,0,0,0,2
2018,Spring,"Malavade, Kiran",READ,D211,0,0,0,0,0,1
2018,Spring,"Gordon, Lauren",READ,D211,0,0,0,0,0,1
2018,Spring,"Wilson, Julie",READ,D211,0,0,0,0,0,3
2018,Spring,"Panus, Marta",READ,D211,0,0,0,0,0,0
2018,Spring,"Shimizu, Ward",READ,D211,0,0,0,0,0,0
2018,Spring,"Acevedo Avila, Veronica",READ,D211,0,0,0,0,0,1
2018,Spring,"Gordon, Lauren",READ,D211,0,0,0,0,0,6
2018,Spring,"Vasquez, Lisa",READ,D211,0,0,0,0,0,1
2018,Spring,"Vasquez, Lisa",READ,D211,0,0,0,0,0,1
2018,Spring,"Marciel, Alice",READ,D211,0,0,0,0,0,3
2018,Spring,"Acevedo Avila, Veronica",READ,D211,0,0,0,0,0,1
2018,Spring,"Wilson, Julie",READ,D211,0,0,0,0,0,1
2018,Spring,"Park, Mia",REST,D050,7,8,12,4,11,8
2018,Spring,"Morris, Russell",REST,D051,7,8,5,1,0,5
2018,Spring,"Kiamanesh, Sam",REST,D052A,6,5,7,2,4,4
2018,Spring,"Chiriaeva, Larissa",RUSS,D003,34,0,1,0,1,0
2018,Spring,"Rawson, David",SIGN,D001,16,8,3,0,0,7
2018,Spring,"Cheung, Michael",SIGN,D001,9,2,7,4,8,4
2018,Spring,"Valencia Suda, Kanako",SKIL,D232,0,0,0,0,0,0
2018,Spring,"Valencia Suda, Kanako",SKIL,D232,0,0,0,0,0,4
2018,Spring,"Valencia Suda, Kanako",SKIL,D232,0,0,0,0,0,1
2018,Spring,"Valencia Suda, Kanako",SKIL,D232,0,0,0,0,0,0
2018,Spring,"Valencia Suda, Kanako",SKIL,D232,0,0,0,0,0,0
2018,Spring,"Valencia Suda, Kanako",SKIL,D232,0,0,0,0,0,0
2018,Spring,"Valencia Suda, Kanako",SKIL,D232,0,0,0,0,0,1
2018,Spring,"Valencia Suda, Kanako",SKIL,D232,0,0,0,0,0,1
2018,Spring,"Valencia Suda, Kanako",SKIL,D232,0,0,0,0,0,0
2018,Spring,"Valencia Suda, Kanako",SKIL,D232,0,0,0,0,0,1
2018,Spring,"Valencia Suda, Kanako",SKIL,D232,0,0,0,0,0,0
2018,Spring,"Valencia Suda, Kanako",SKIL,D232,0,0,0,0,0,0
2018,Spring,"Valencia Suda, Kanako",SKIL,D232,0,0,0,0,0,0
2018,Spring,"Valencia Suda, Kanako",SKIL,D232,0,0,0,0,0,0
2018,Spring,"Valencia Suda, Kanako",SKIL,D233,0,0,0,0,0,0
2018,Spring,"Myhre, Jennifer",SOC,D001,7,7,4,3,2,5
2018,Spring,"Myhre, Jennifer",SOC,D001,20,7,9,2,1,8
2018,Spring,"Myhre, Jennifer",SOC,D001,22,12,6,1,2,5
2018,Spring,"Birago, Kamau",SOC,D001,1,7,5,8,1,7
2018,Spring,"Birago, Kamau",SOC,D001,5,11,8,5,5,3
2018,Spring,"Dehaan, Tracy",SOC,D001,1,4,3,4,1,11
2018,Spring,"Pasion, Mark",SOC,D001,19,21,7,0,1,4
2018,Spring,"Pasion, Mark",SOC,D001,24,19,4,1,3,2
2018,Spring,"Healy, Mark",SOC,D015,7,7,7,1,0,0
2018,Spring,"Rose, Murielle",SOC,D015,3,6,0,0,0,1
2018,Spring,"Jeung, Jensen",SOC,D020,15,13,5,3,2,1
2018,Spring,"Jeung, Jensen",SOC,D020,18,12,5,1,5,0
2018,Spring,"Dehaan, Jason",SOC,D028,9,4,10,2,1,0
2018,Spring,"Nava, Steve",SOC,D035,15,10,7,0,1,2
2018,Spring,"Nava, Steve",SOC,D035,18,9,0,0,1,1
2018,Spring,"Gomes, Rodney",SOC,D073,3,4,1,1,0,0
2018,Spring,"Yuen, Nicholas",SOSC,D080Z,5,0,0,0,0,0
2018,Spring,"Yuen, Nicholas",SOSC,D080Z,1,0,0,0,0,0
2018,Spring,"Yuen, Nicholas",SOSC,D082Z,1,0,0,0,0,0
2018,Spring,"Yuen, Nicholas",SOSC,D083Z,2,0,0,0,0,0
2018,Spring,"Yuen, Nicholas",SOSC,D083Z,2,0,0,0,0,0
2018,Spring,"Lizardi-Folley, Carmen",SPAN,D001,10,11,2,4,2,1
2018,Spring,"Lizardi-Folley, Carmen",SPAN,D001,14,8,1,0,2,5
2018,Spring,"Vinall, Kimberly",SPAN,D001,12,6,7,0,2,6
2018,Spring,"Abrica-Carrasco, Ruben",SPAN,D002,14,11,2,2,0,5
2018,Spring,"Abrica-Carrasco, Ruben",SPAN,D002,10,7,3,1,0,4
2018,Spring,"Lizardi-Folley, Carmen",SPAN,D003,11,2,2,0,2,4
2018,Spring,"Vinall, Kimberly",SPAN,D003,13,7,5,0,3,2
2018,Spring,"Magnin, Christine",SPED,D234T,0,0,0,0,0,0
2018,Spring,"Sheirich, Monica",SPED,D234T,0,0,0,0,0,0
2018,Spring,"Magnin, Christine",SPED,D234V,0,0,0,0,0,1
2018,Spring,"Sheirich, Monica",SPED,D234V,0,0,0,0,0,0
2018,Spring,"Lakshmanan, Sridevi",SPED,D240,0,0,0,0,0,0
2018,Spring,"Lakshmanan, Sridevi",SPED,D245,9,0,1,0,0,0
2018,Spring,"Lakshmanan, Sridevi",SPED,D290X,0,0,0,0,0,0
2018,Spring,"Lakshmanan, Sridevi",SPED,D290Y,0,0,0,0,0,0
2018,Spring,"Stimson, Elizabeth",THEA,D001,17,4,1,1,4,3
2018,Spring,"Juarez, Peter",THEA,D001,15,1,1,0,2,0
2018,Spring,"Juarez, Peter",THEA,D020A,9,5,1,0,0,2
2018,Spring,"Juarez, Peter",THEA,D020B,7,0,0,0,0,0
2018,Spring,"Juarez, Peter",THEA,D020C,3,1,0,0,1,0
2018,Spring,"Schwartz, Neil",THEA,D080A,17,1,2,0,1,1
2018,Spring,"Schwartz, Neil",THEA,D080B,0,0,0,0,1,1
2018,Spring,"Tran, Bac",VIET,D002,27,7,0,0,0,1
2018,Spring,"Tran, Bac",VIET,D003,39,3,1,0,0,1
2018,Spring,"Coronado, Marc",WMST,D001,32,3,3,1,3,3
2018,Spring,"Coronado, Marc",WMST,D001,9,2,7,2,10,6
2018,Spring,"Mjelde, Elizabeth",WMST,D003C,6,6,0,1,0,1
2018,Spring,"Cohen, Harvey",WMST,D012,3,1,1,0,0,0
2018,Spring,"Hubbard, Judith",WMST,D021,5,0,1,0,2,0
2018,Spring,"Lewis, Julie",WMST,D025,14,3,4,0,7,15
2018,Spring,"Alvarez, Rosanna",WMST,D026,14,8,1,0,2,1
2018,Spring,"Dehaan, Jason",WMST,D028,1,5,3,0,3,1
2018,Spring,"Nava, Steve",WMST,D029,10,0,0,0,4,3
2018,Winter,"Mello, Keith",ACCT,D001A,13,7,4,2,6,4
2018,Winter,"Venkata, Lakshmamma",ACCT,D001A,13,14,4,1,5,5
2018,Winter,"Kwak, Christopher",ACCT,D001A,10,6,7,2,4,8
2018,Winter,"Kwak, Christopher",ACCT,D001A,7,8,2,1,9,7
2018,Winter,"Botsford, Lydia",ACCT,D001A,11,8,5,1,5,5
2018,Winter,"Breen, Mary",ACCT,D001A,19,9,5,1,2,4
2018,Winter,"Ratchford, Timothy",ACCT,D001A,17,10,8,1,8,3
2018,Winter,"Breen, Mary",ACCT,D001A,18,4,7,4,2,9
