Year,Semester,Instructor,Subj,Crse,A,B,C,D,F,W
2016,Winter,"Rezvani, Mohamad",MATH,D042,17,3,6,1,1,6
2016,Winter,"Khosravi, Mehrdad",MATH,D043,7,3,7,4,2,8
2016,Winter,"Bourgoub, Hassan",MATH,D043,4,10,7,1,4,4
2016,Winter,"Khosravi, Mehrdad",MATH,D043,2,3,6,3,5,10
2016,Winter,"Bourgoub, Hassan",MATH,D043,7,7,6,2,4,4
2016,Winter,"Krestas, George",MATH,D043,5,3,5,10,3,4
2016,Winter,"Wheeler, Daniel",MATH,D043,12,9,8,2,2,3
2016,Winter,"Chadda, Amarjit",MATH,D043,9,7,8,3,3,6
2016,Winter,"Krestas, George",MATH,D043,3,3,2,3,4,4
2016,Winter,"Schaffer, Karl",MATH,D046,3,11,2,1,0,0
2016,Winter,"Tran, Danny",MATH,D057,8,6,14,3,0,1
2016,Winter,"Legge, Victor",MATH,D114,7,3,8,4,3,8
2016,Winter,"Taylor, Roderic",MATH,D114,7,4,5,3,9,4
2016,Winter,"Stachnick, Gregory",MATH,D114,3,6,5,6,10,6
2016,Winter,"Li, Ruey-Hsia",MATH,D114,9,5,8,1,8,3
2016,Winter,"Njinimbam, Edwin",MATH,D114,5,2,10,1,4,7
2016,Winter,"Lien, Amanda",MATH,D114,13,3,8,0,1,0
2016,Winter,"Legge, Victor",MATH,D114,4,7,9,3,1,9
2016,Winter,"Danilova, Nina",MATH,D114,3,7,10,4,9,6
2016,Winter,"Desilets, Lenore",MATH,D114,5,8,6,10,0,4
2016,Winter,"Kryliouk, Iaroslav",MATH,D114,4,13,6,2,5,2
2016,Winter,"Yayli, Gul",MATH,D114,6,8,6,3,6,4
2016,Winter,"Ison, Millia",MATH,D114,9,5,5,4,3,3
2016,Winter,"Kryliouk, Iaroslav",MATH,D114,1,7,5,2,8,5
2016,Winter,"Yayli, Gul",MATH,D114,10,8,5,2,6,4
2016,Winter,"Lopez, Richard",MATH,D114,10,5,11,8,3,2
2016,Winter,"Kapur, Renuka",MATH,D114,10,6,7,1,4,6
2016,Winter,"Ison, Millia",MATH,D114,11,5,6,2,1,8
2016,Winter,"Sekhon, Rupinder",MATH,D114,1,8,10,2,5,9
2016,Winter,"Janak, Nirmala",MATH,D114,6,4,16,0,5,1
2016,Winter,"Wheeler, Daniel",MATH,D114,6,9,11,5,5,3
2016,Winter,"Gupta, Shweta",MATH,D114,8,5,6,3,8,5
2016,Winter,"Hansen, Joel",MATH,D114,6,3,4,3,3,12
2016,Winter,"Dhaliwal, Harmanpal",MATH,D114,6,9,6,2,7,0
2016,Winter,"Lam, Connie",MATH,D114,1,10,16,3,3,3
2016,Winter,"Phelps, Andrew",MATH,D114,8,6,11,1,2,6
2016,Winter,"Abb, William",MATH,D114,9,13,10,2,2,0
2016,Winter,"Tsuji, Christie",MATH,D114,6,7,11,5,3,12
2016,Winter,"Du, Jianbo",MATH,D114,5,5,4,5,8,3
2016,Winter,"Shah, Hemendra",MATH,D114,1,3,3,1,4,12
2016,Winter,"Abb, William",MATH,D114,9,12,8,2,3,4
2016,Winter,"Rezvani, Mohamad",MATH,D114,9,6,3,0,5,13
2016,Winter,"Mathios, Diane",MATH,D114,14,6,9,3,0,2
2016,Winter,"Bensidi, Nadia",MATH,D114,4,5,10,1,3,1
2016,Winter,"Balm, Cheryl",MATH,D114,6,12,2,5,4,0
2016,Winter,"Lam, Connie",MATH,D210,1,5,11,3,10,3
2016,Winter,"Fischer, Rani",MATH,D210,0,4,8,14,2,3
2016,Winter,"Judson, Zachary",MATH,D210,6,8,8,2,9,4
2016,Winter,"Lam, Connie",MATH,D210,7,6,6,5,10,1
2016,Winter,"Bourgoub, Hassan",MATH,D210,3,5,9,1,10,1
2016,Winter,"Judson, Zachary",MATH,D210,7,7,5,5,7,2
2016,Winter,"Phelps, Andrew",MATH,D210,7,6,8,4,3,6
2016,Winter,"Gupta, Shweta",MATH,D210,5,1,7,1,11,10
2016,Winter,"Van Der Poel, Misako",MATH,D210,6,5,6,1,8,6
2016,Winter,"Ghori, Abdul",MATH,D210,14,11,3,0,6,1
2016,Winter,"Zhang, Linlin",MATH,D210,9,12,4,2,3,6
2016,Winter,"Hector, Janice",MATH,D210,2,5,3,3,12,7
2016,Winter,"Taylor, Roderic",MATH,D212,6,4,5,6,11,3
2016,Winter,"Moen, Loraine",MATH,D212,9,7,7,3,3,2
2016,Winter,"Legge, Victor",MATH,D212,3,2,7,7,8,8
2016,Winter,"Fischer, Rani",MATH,D212,10,5,4,10,0,7
2016,Winter,"Khosravi, Mehrdad",MATH,D212,2,6,6,5,9,3
2016,Winter,"Stachnick, Gregory",MATH,D212,3,4,11,3,10,1
2016,Winter,"Moen, Loraine",MATH,D212,4,6,5,0,4,5
2016,Winter,"Arabhi, Sundararajan",MATH,D212,3,0,6,3,13,6
2016,Winter,"Judson, Zachary",MATH,D212,5,4,6,6,9,3
2016,Winter,"Wang, Jiayin",MATH,D212,10,3,3,0,10,6
2016,Winter,"Ramsey, Robert",MATH,D212,3,5,11,10,6,6
2016,Winter,"Kifer, Curtis",MATH,D212,2,6,2,7,10,7
2016,Winter,"Ison, Millia",MATH,D212,9,4,7,2,13,2
2016,Winter,"Kifer, Curtis",MATH,D212,5,8,6,2,6,5
2016,Winter,"Janak, Nirmala",MATH,D212,6,3,10,0,8,6
2016,Winter,"Shah, Hemendra",MATH,D212,1,4,1,2,6,12
2016,Winter,"Ghori, Abdul",MATH,D212,11,17,10,0,2,2
2016,Winter,"Gawbill, Janet",MATH,D212,5,11,6,3,5,3
2016,Winter,"Zhang, Linlin",MATH,D212,10,8,9,7,0,5
2016,Winter,"Sadeghi-Hassanvand, Bijan",MATH,D212,0,0,7,5,7,9
2016,Winter,"Nicoletti, Ronald",MATH,D212,7,18,6,0,2,1
2016,Winter,"Plum, Kathryn",MATH,D212,7,5,5,6,3,8
2016,Winter,"Du, Jianbo",MATH,D212,2,7,4,4,8,4
2016,Winter,"Sales, Parviz",MATH,D212,6,4,13,3,2,8
2016,Winter,"Villarroya Alvarez, Francisco",MATH,D212,8,7,4,2,6,2
2016,Winter,"Howard, Wyatt",MATH,D212,7,5,7,4,5,6
2016,Winter,"Rudolf, Howard",MATH,D212,5,0,1,2,4,10
2016,Winter,"Ganeshalingam, Usha",MATH,D212,4,6,8,5,6,2
2016,Winter,"Mailhot, James",MATH,D212,4,7,3,5,9,2
2016,Winter,"Bambhania, Doli",MATH,D217,5,8,9,6,1,3
2016,Winter,"Tran, Danny",MATH,D242,6,10,5,5,5,4
2016,Winter,"Olejniczak, Paul",MET,D010,53,7,4,0,1,3
2016,Winter,"James, Bridget",MET,D010,28,19,6,3,3,2
2016,Winter,"James, Bridget",MET,D010,23,25,8,1,1,3
2016,Winter,"Olejniczak, Paul",MET,D010L,40,1,0,0,1,2
2016,Winter,"Mitchell, George",MUSI,D001A,2,12,5,7,5,5
2016,Winter,"Mitchell, George",MUSI,D001A,5,13,6,1,5,5
2016,Winter,"Glasman, Ilan",MUSI,D001A,22,3,3,4,4,3
2016,Winter,"Tayerle, Loren",MUSI,D001A,32,3,2,1,10,6
2016,Winter,"Razavi, Mason",MUSI,D001B,16,17,4,0,5,2
2016,Winter,"Thomsen, John",MUSI,D001D,14,10,3,0,5,5
2016,Winter,"Setziol, Paul",MUSI,D003B,10,12,4,0,3,0
2016,Winter,"Setziol, Paul",MUSI,D004B,3,5,5,2,0,0
2016,Winter,"Schneider, James",MUSI,D009A,8,0,0,0,0,3
2016,Winter,"Schneider, James",MUSI,D009B,8,0,0,0,0,1
2016,Winter,"Schneider, James",MUSI,D009C,2,0,0,0,0,1
2016,Winter,"Thomsen, John",MUSI,D012A,12,2,0,0,1,2
2016,Winter,"Setziol, Paul",MUSI,D012A,15,4,0,2,0,4
2016,Winter,"Hicks, Gail",MUSI,D012A,7,3,0,0,0,4
2016,Winter,"Hicks, Gail",MUSI,D012A,4,4,0,0,2,6
2016,Winter,"Thomsen, John",MUSI,D012B,10,0,0,0,0,0
2016,Winter,"Hicks, Gail",MUSI,D012B,6,0,0,0,1,0
2016,Winter,"Hicks, Gail",MUSI,D012B,5,0,1,0,1,1
2016,Winter,"Glasman, Ilan",MUSI,D013A,5,4,1,1,3,3
2016,Winter,"Setziol, Paul",MUSI,D013A,12,3,0,1,3,1
2016,Winter,"Glasman, Ilan",MUSI,D013A,7,5,0,0,1,1
2016,Winter,"Glasman, Ilan",MUSI,D013B,2,0,2,0,0,0
2016,Winter,"Setziol, Paul",MUSI,D013B,4,0,0,0,0,0
2016,Winter,"Glasman, Ilan",MUSI,D013B,3,0,0,0,2,0
2016,Winter,"Glasman, Ilan",MUSI,D013C,1,2,1,0,0,0
2016,Winter,"Setziol, Paul",MUSI,D013C,1,0,0,0,0,0
2016,Winter,"Glasman, Ilan",MUSI,D013C,1,0,0,0,0,0
2016,Winter,"Dunn, Ronald",MUSI,D014A,5,3,4,1,3,5
2016,Winter,"Dunn, Ronald",MUSI,D014B,5,1,0,0,1,0
2016,Winter,"Dunn, Ronald",MUSI,D014C,3,0,0,0,0,0
2016,Winter,"Dunn, Ronald",MUSI,D014D,2,0,0,0,0,0
2016,Winter,"Dunn, Ronald",MUSI,D016A,7,2,0,0,4,3
2016,Winter,"Dunn, Ronald",MUSI,D016B,5,0,0,0,0,0
2016,Winter,"Glasman, Ilan",MUSI,D020,35,0,0,0,2,2
2016,Winter,"Glasman, Ilan",MUSI,D021,23,0,0,0,0,3
2016,Winter,"Glasman, Ilan",MUSI,D022,3,0,0,0,1,0
2016,Winter,"Dunn, Ronald",MUSI,D025,1,0,0,0,0,0
2016,Winter,"Dunn, Ronald",MUSI,D025,2,0,0,0,0,0
2016,Winter,"Dunn, Ronald",MUSI,D025,2,0,0,0,0,0
2016,Winter,"Dunn, Ronald",MUSI,D025,1,1,0,0,0,0
2016,Winter,"Dunn, Ronald",MUSI,D025,0,1,0,0,0,0
2016,Winter,"Tayerle, Loren",MUSI,D031,20,0,0,0,0,0
2016,Winter,"Russell, John",MUSI,D034,15,0,0,0,0,1
2016,Winter,"Russell, John",MUSI,D041V,1,0,0,0,0,0
2016,Winter,"Glasman, Ilan",MUSI,D041W,2,0,0,0,0,0
2016,Winter,"Russell, John",MUSI,D041W,0,0,0,0,0,1
2016,Winter,"Russell, John",MUSI,D041W,1,0,0,0,0,0
2016,Winter,"Russell, John",MUSI,D042,21,0,0,0,1,1
2016,Winter,"Russell, John",MUSI,D045,4,0,0,0,0,0
2016,Winter,"Russell, John",MUSI,D048A,8,2,0,2,0,0
2016,Winter,"Russell, John",MUSI,D048B,5,0,0,0,0,0
2016,Winter,"Russell, John",MUSI,D048C,7,0,0,0,0,0
2016,Winter,"Mitchell, George",MUSI,D051,10,7,1,2,7,5
2016,Winter,"Glasman, Ilan",MUSI,D077,3,0,0,0,0,0
2016,Winter,"Nicklas, Hannah",NURS,D050,0,0,0,0,0,7
2016,Winter,"Rowe, Silvinita",NURS,D050,0,0,0,0,0,3
2016,Winter,"Clavijo, Judith",NURS,D077,0,0,0,0,0,0
2016,Winter,"Hanna, Cassie",NURS,D081,6,10,0,0,1,1
2016,Winter,"Beaver, Jennifer",NURS,D081L,0,0,0,0,0,0
2016,Winter,"Lawson-Gill, Elizabeth",NURS,D081L,0,0,0,0,0,1
2016,Winter,"Clavijo, Judith",NURS,D081P,2,10,4,2,0,2
2016,Winter,"Nicklas, Hannah",NURS,D082,10,9,1,0,0,0
2016,Winter,"Nicklas, Hannah",NURS,D082L,0,0,0,0,0,0
2016,Winter,"Diaz, Mary",NURS,D082L,0,0,0,0,0,0
2016,Winter,"Clavijo, Judith",NURS,D082P,11,6,2,1,0,0
2016,Winter,"Libova, Olga",NURS,D083,2,7,0,0,0,0
2016,Winter,"Libova, Olga",NURS,D083,4,4,0,0,2,0
2016,Winter,"Hrycyk, Catherine",NURS,D083A,3,6,1,0,0,0
2016,Winter,"Hrycyk, Catherine",NURS,D083A,5,4,0,0,0,0
2016,Winter,"Libova, Olga",NURS,D083L,0,0,0,0,0,0
2016,Winter,"Libova, Olga",NURS,D083L,0,0,0,0,0,0
2016,Winter,"Hrycyk, Catherine",NURS,D083P,4,10,5,0,0,0
2016,Winter,"Cozzens, Sherri",NURS,D084,12,6,0,0,0,0
2016,Winter,"Williams, Patricia",NURS,D084C,15,2,0,0,0,0
2016,Winter,"Cozzens, Sherri",NURS,D084L,0,0,0,0,0,0
2016,Winter,"Zikria, Jamie",NURS,D084L,0,0,0,0,0,0
2016,Winter,"Miskin, Predrag",NURS,D085,4,5,0,0,0,0
2016,Winter,"Miskin, Predrag",NURS,D085,8,1,0,0,0,0
2016,Winter,"Sherwood, Rebecca",NURS,D085A,3,6,0,0,0,0
2016,Winter,"Sherwood, Rebecca",NURS,D085A,1,8,0,0,0,0
2016,Winter,"Miskin, Predrag",NURS,D085L,0,0,0,0,0,0
2016,Winter,"Miskin, Predrag",NURS,D085L,0,0,0,0,0,0
2016,Winter,"Williams, Patricia",NURS,D086,2,13,0,0,2,3
2016,Winter,"Williams, Patricia",NURS,D086L,0,0,0,0,0,1
2016,Winter,"Friend, Julie",NURS,D086L,0,0,0,0,0,2
2016,Winter,"Clavijo, Judith",NURS,D151,0,0,0,0,0,1
2016,Winter,"Clavijo, Judith",NURS,D152,0,0,0,0,0,0
2016,Winter,"Clavijo, Judith",NURS,D153,0,0,0,0,0,0
2016,Winter,"Clavijo, Judith",NURS,D154,0,0,0,0,0,0
2016,Winter,"Hrycyk, Catherine",NURS,D83AL,0,0,0,0,0,0
2016,Winter,"Hrycyk, Catherine",NURS,D83AL,0,0,0,0,0,0
2016,Winter,"Hrycyk, Catherine",NURS,D83PL,0,0,0,0,0,0
2016,Winter,"Sherwood, Rebecca",NURS,D85AL,0,0,0,0,0,0
2016,Winter,"Sherwood, Rebecca",NURS,D85AL,0,0,0,0,0,0
2016,Winter,"Acker, Georgia",NUTR,D010,22,9,4,4,1,1
2016,Winter,"King, Juliana",NUTR,D010,8,8,7,3,3,8
2016,Winter,"Wright, Diana",NUTR,D010,12,16,12,0,4,2
2016,Winter,"Miller, Anne",NUTR,D010,5,7,5,3,5,11
2016,Winter,"Wright, Diana",NUTR,D010,11,21,2,2,3,0
2016,Winter,"Miller, Anne",NUTR,D010,9,8,11,5,1,7
2016,Winter,"Knoblaugh, Karen",NUTR,D010,3,8,7,4,6,6
2016,Winter,"Acker, Georgia",NUTR,D010,24,7,3,1,3,3
2016,Winter,"Liechty, Barbara",NUTR,D010,19,5,5,1,2,3
2016,Winter,"Acker, Georgia",NUTR,D062,13,8,3,1,3,2
2016,Winter,"Kragalott, Arden",P E,D001H,24,8,0,0,3,4
2016,Winter,"Hertler, David",P E,D001H,24,2,0,0,0,3
2016,Winter,"Rabbitt, Peter",P E,D002A,24,0,0,0,0,4
2016,Winter,"Rabbitt, Peter",P E,D002A,19,0,0,0,1,2
2016,Winter,"Rabbitt, Peter",P E,D002B,8,0,0,0,0,1
2016,Winter,"Rabbitt, Peter",P E,D002B,8,1,0,0,0,1
2016,Winter,"May, Christian",P E,D002D,19,1,1,0,1,4
2016,Winter,"Evans, Nancy",P E,D002F,19,0,1,0,0,2
2016,Winter,"Ghiasvand, Farzaneh",P E,D002F,10,0,0,1,2,4
2016,Winter,"Simons, Kelly",P E,D002G,18,0,0,0,2,1
2016,Winter,"May, Christian",P E,D002G,18,9,0,0,1,2
2016,Winter,"Guevara, Dawnis",P E,D002G,12,9,2,0,2,4
2016,Winter,"May, Christian",P E,D002G,6,4,1,0,2,1
2016,Winter,"Ghiasvand, Farzaneh",P E,D002G,13,0,0,1,1,1
2016,Winter,"Ghiasvand, Farzaneh",P E,D002P,11,0,0,0,0,7
2016,Winter,"Evans, Nancy",P E,D002P,26,4,1,1,1,2
2016,Winter,"Evans, Nancy",P E,D002P,14,0,0,0,0,3
2016,Winter,"Ghiasvand, Farzaneh",P E,D002P,10,3,0,0,0,1
2016,Winter,"Simons, Kelly",P E,D002Y,24,1,0,0,0,4
2016,Winter,"Guevara, Dawnis",P E,D002Y,11,8,0,0,1,0
2016,Winter,"May, Christian",P E,D002Y,6,1,3,0,2,3
2016,Winter,"Simons, Kelly",P E,D002Y,18,0,0,0,0,0
2016,Winter,"May, Christian",P E,D002Y,7,4,0,0,0,1
2016,Winter,"May, Christian",P E,D002Y,11,2,0,0,2,3
2016,Winter,"Ghiasvand, Farzaneh",P E,D002Y,10,1,0,0,3,1
2016,Winter,"Evans, Nancy",P E,D003,31,1,0,1,1,5
2016,Winter,"Mattis, Nicholas",P E,D003,31,2,0,0,3,3
2016,Winter,"May, Christian",P E,D003,18,8,1,0,0,5
2016,Winter,"Beggs, Thomas",P E,D003X,11,0,0,0,0,1
2016,Winter,"Catuiza, Rachel",P E,D003X,16,0,0,0,0,1
2016,Winter,"Catuiza, Rachel",P E,D004,4,0,0,0,0,1
2016,Winter,"Damjanovic, Jason",P E,D004,14,0,0,0,0,2
2016,Winter,"Roesky, Richard",P E,D004,31,2,0,0,1,4
2016,Winter,"Catuiza, Rachel",P E,D004,26,3,0,0,4,5
2016,Winter,"Kragalott, Arden",P E,D004,31,1,1,0,1,3
2016,Winter,"Kragalott, Arden",P E,D004,9,3,0,0,0,1
2016,Winter,"Kragalott, Arden",P E,D004,21,1,0,0,1,0
2016,Winter,"Riley, Michael",P E,D004X,19,0,0,0,0,0
2016,Winter,"Catuiza, Rachel",P E,D006B,16,0,0,0,0,1
2016,Winter,"Damjanovic, Jason",P E,D006B,16,0,0,0,2,3
2016,Winter,"Damjanovic, Jason",P E,D006B,17,0,0,0,0,2
2016,Winter,"Hertler, David",P E,D006B,5,4,1,1,0,1
2016,Winter,"Kragalott, Arden",P E,D006D,12,1,0,0,1,2
2016,Winter,"Catuiza, Rachel",P E,D006D,2,0,0,0,0,0
2016,Winter,"Catuiza, Rachel",P E,D006D,19,3,2,0,3,2
2016,Winter,"Catuiza, Rachel",P E,D006K,37,1,0,0,2,0
2016,Winter,"Catuiza, Rachel",P E,D006K,36,0,0,0,2,1
2016,Winter,"Catuiza, Rachel",P E,D006U,3,0,0,0,1,2
2016,Winter,"Guevara, Dawnis",P E,D006V,19,5,1,0,3,3
2016,Winter,"Catuiza, Rachel",P E,D006V,14,1,0,1,1,1
2016,Winter,"Catuiza, Rachel",P E,D006V,25,3,1,0,1,5
2016,Winter,"Kragalott, Arden",P E,D006V,25,1,0,0,2,3
2016,Winter,"Damjanovic, Jason",P E,D006V,13,0,0,1,0,3
2016,Winter,"Guevara, Dawnis",P E,D006Z,12,1,1,0,4,7
2016,Winter,"Catuiza, Rachel",P E,D008,6,0,0,0,3,3
2016,Winter,"Damjanovic, Jason",P E,D008,16,0,0,0,0,2
2016,Winter,"Villegas, Fritzie",P E,D008,5,5,1,1,2,0
2016,Winter,"Hertler, David",P E,D008,6,0,0,0,1,2
2016,Winter,"Kragalott, Arden",P E,D009,14,0,0,0,2,2
2016,Winter,"Kragalott, Arden",P E,D009,15,1,1,0,0,0
2016,Winter,"Villegas, Fritzie",P E,D009,9,3,3,0,0,2
2016,Winter,"Catuiza, Rachel",P E,D009X,10,0,1,0,0,1
2016,Winter,"Beggs, Thomas",P E,D010X,1,0,0,0,0,1
2016,Winter,"Beggs, Thomas",P E,D010Y,1,0,0,0,0,0
2016,Winter,"Hertler, David",P E,D011,11,3,1,0,1,6
2016,Winter,"Ghiasvand, Farzaneh",P E,D011,6,1,2,2,0,4
2016,Winter,"Hertler, David",P E,D011,26,2,1,0,0,0
2016,Winter,"Hertler, David",P E,D011,14,0,1,0,0,4
2016,Winter,"Hertler, David",P E,D011,20,4,0,5,1,4
2016,Winter,"Hertler, David",P E,D011C,4,0,0,0,0,1
2016,Winter,"Hertler, David",P E,D011C,9,0,0,0,0,1
2016,Winter,"Beggs, Thomas",P E,D012X,14,0,0,0,0,1
2016,Winter,"Kragalott, Arden",P E,D013A,27,3,0,0,0,0
2016,Winter,"Hertler, David",P E,D013A,14,0,1,0,1,2
2016,Winter,"Hertler, David",P E,D013A,11,0,0,0,0,0
2016,Winter,"Hertler, David",P E,D013B,12,2,0,0,1,1
2016,Winter,"Hertler, David",P E,D013B,18,1,0,0,0,1
2016,Winter,"Mattis, Nicholas",P E,D014A,25,0,0,0,0,2
2016,Winter,"Mattis, Nicholas",P E,D014B,7,1,0,0,0,0
2016,Winter,"Hertler, David",P E,D016A,16,4,1,0,0,2
2016,Winter,"Kragalott, Arden",P E,D016A,9,0,0,1,1,1
2016,Winter,"Kragalott, Arden",P E,D016B,5,0,0,0,0,0
2016,Winter,"Guevara, Dawnis",P E,D019A,19,3,5,0,0,5
2016,Winter,"Guevara, Dawnis",P E,D019B,11,2,2,0,0,2
2016,Winter,"Guevara, Dawnis",P E,D019C,9,0,0,0,1,0
2016,Winter,"Simons, Kelly",P E,D021A,16,0,0,0,0,1
2016,Winter,"Roesky, Richard",P E,D021A,15,0,0,0,0,1
2016,Winter,"Simons, Kelly",P E,D021A,11,1,0,1,2,0
2016,Winter,"Simons, Kelly",P E,D021B,5,0,1,0,0,0
2016,Winter,"Simons, Kelly",P E,D021B,6,0,1,0,0,2
2016,Winter,"Roesky, Richard",P E,D021B,9,0,0,0,0,1
2016,Winter,"Simons, Kelly",P E,D021C,7,0,0,0,0,2
2016,Winter,"Donahue, Mary",P E,D026B,9,3,1,0,3,4
2016,Winter,"Roesky, Richard",P E,D026C,10,1,0,0,0,2
2016,Winter,"Donahue, Mary",P E,D026C,8,2,0,1,3,5
2016,Winter,"Donahue, Mary",P E,D026D,0,0,1,0,0,0
2016,Winter,"Roesky, Richard",P E,D026D,3,0,0,0,0,0
2016,Winter,"Evans, Nancy",P E,D02DX,10,0,0,0,0,0
2016,Winter,"Evans, Nancy",P E,D02YX,17,0,0,0,0,0
2016,Winter,"Owiesny, Cheryl",P E,D030,22,11,5,1,6,3
2016,Winter,"Owiesny, Cheryl",P E,D030,12,7,6,3,14,2
2016,Winter,"Guevara, Dawnis",P E,D032L,17,0,0,0,0,1
2016,Winter,"Guevara, Dawnis",P E,D032L,1,0,0,0,0,0
2016,Winter,"Johnson, Mark",P E,D032M,41,7,0,0,0,10
2016,Winter,"Johnson, Mark",P E,D032M,0,0,0,0,0,1
2016,Winter,"Owiesny, Cheryl",P E,D032S,12,0,0,0,0,1
2016,Winter,"Owiesny, Cheryl",P E,D032S,1,0,0,0,0,0
2016,Winter,"Ransome, Andrew",P E,D033I,9,4,1,0,0,3
2016,Winter,"Ransome, Andrew",P E,D033I,12,2,2,0,2,0
2016,Winter,"Ransome, Andrew",P E,D033J,17,0,2,0,0,1
2016,Winter,"Ransome, Andrew",P E,D033K,15,3,1,0,1,0
2016,Winter,"Bracy, Shannon",P E,D035,6,3,5,1,3,10
2016,Winter,"Landefeld, Mark",P E,D038W,4,0,0,0,0,0
2016,Winter,"Landefeld, Mark",P E,D038W,9,0,0,0,0,1
2016,Winter,"Von Matt, Danielle",P E,D045,17,0,0,0,1,1
2016,Winter,"Von Matt, Danielle",P E,D045,20,0,0,0,0,2
2016,Winter,"Mattis, Nicholas",P E,D046,54,0,0,0,3,4
2016,Winter,"Mattis, Nicholas",P E,D046,18,0,0,0,0,0
2016,Winter,"Raich, Erick",P E,D047M,33,0,0,0,0,0
2016,Winter,"Raich, Erick",P E,D047M,3,0,0,0,0,0
2016,Winter,"Kravets, Megan",P E,D047W,14,1,0,0,0,3
2016,Winter,"Kravets, Megan",P E,D047W,6,1,0,0,0,1
2016,Winter,"Ward, Ronald",P E,D048M,2,0,0,0,0,0
2016,Winter,"Ward, Ronald",P E,D048M,3,1,1,0,0,0
2016,Winter,"Ward, Ronald",P E,D048W,1,0,0,0,0,0
2016,Winter,"Ward, Ronald",P E,D048W,5,0,0,0,0,0
2016,Winter,"Von Matt, Danielle",P E,D04XX,12,0,0,0,0,1
2016,Winter,"Von Matt, Danielle",P E,D04XX,8,0,0,0,0,1
2016,Winter,"Riley, Michael",P E,D04YX,11,0,0,0,0,0
2016,Winter,"Kragalott, Arden",P E,D051,3,2,1,0,0,0
2016,Winter,"Mattis, Nicholas",P E,D053,24,5,3,1,0,5
2016,Winter,"Von Matt, Danielle",P E,D053,13,5,1,2,4,9
2016,Winter,"Von Matt, Danielle",P E,D053,6,6,7,2,13,7
2016,Winter,"Lam, Nhon",P E,D054A,23,8,1,1,3,1
2016,Winter,"Boulanger, Karen",P E,D054D,8,4,0,0,0,0
2016,Winter,"Lee-Wheat, Coleen",P E,D054H,1,0,0,0,0,0
2016,Winter,"Lee-Wheat, Coleen",P E,D054J,2,0,0,0,0,0
2016,Winter,"Lee-Wheat, Coleen",P E,D054L,2,0,0,0,0,0
2016,Winter,"Lee-Wheat, Coleen",P E,D054P,1,0,0,0,1,0
2016,Winter,"Beggs, Thomas",P E,D05AX,2,0,0,0,0,0
2016,Winter,"Catuiza, Rachel",P E,D070A,7,4,5,4,4,0
2016,Winter,"Hertler, David",P E,D070A,10,7,0,1,0,2
2016,Winter,"Owiesny, Cheryl",P E,D070A,9,6,3,5,6,4
2016,Winter,"Catuiza, Rachel",P E,D071,14,3,3,4,0,0
2016,Winter,"Hertler, David",P E,D071,10,5,1,0,2,2
2016,Winter,"Kragalott, Arden",P E,D071,1,1,0,0,2,0
2016,Winter,"Owiesny, Cheryl",P E,D071,17,3,0,2,7,4
2016,Winter,"Guevara, Dawnis",P E,D072,9,3,4,0,8,8
2016,Winter,"Lee-Wheat, Coleen",P E,D077X,0,0,0,0,1,0
2016,Winter,"Damjanovic, Jason",P E,D088A,14,6,1,0,1,2
2016,Winter,"Landefeld, Mark",P E,D099,0,0,0,0,0,0
2016,Winter,"Beggs, Thomas",P E,D26CX,5,1,0,0,0,1
2016,Winter,"Beggs, Thomas",P E,D26DX,4,0,0,0,0,1
2016,Winter,"Santos, Anthony",P E,D32HX,19,3,0,0,1,1
2016,Winter,"Santos, Anthony",P E,D32IX,22,2,0,0,3,0
2016,Winter,"Santos, Anthony",P E,D32IX,4,1,0,0,1,1
2016,Winter,"Owiesny, Cheryl",P E,D33AX,12,7,1,0,0,4
2016,Winter,"Owiesny, Cheryl",P E,D33DX,5,0,2,0,0,1
2016,Winter,"Damjanovic, Jason",P E,D44MY,13,0,0,0,0,0
2016,Winter,"Damjanovic, Jason",P E,D44MY,1,0,0,0,0,0
2016,Winter,"Hankins, Megan",P E,D44WY,9,0,0,0,0,0
2016,Winter,"Hankins, Megan",P E,D44WY,3,0,0,0,0,0
2016,Winter,"Ellis, Terry",PARA,D064Y,1,0,0,0,0,0
2016,Winter,"Ellis, Terry",PARA,D064Z,4,0,0,0,0,0
2016,Winter,"Mills, Yvonne",PARA,D067,15,3,1,2,1,4
2016,Winter,"Suits, James",PARA,D074A,3,0,2,0,2,1
2016,Winter,"Suits, James",PARA,D075,2,2,0,1,1,1
2016,Winter,"Herlihy, Mary Ann",PARA,D085,7,7,7,0,0,1
2016,Winter,"Ferrill, Stephanie",PARA,D088,13,9,3,0,2,2
2016,Winter,"Lowy, Michael",PARA,D091A,8,13,8,2,2,5
2016,Winter,"Ellis, Terry",PARA,D092A,5,5,13,0,2,1
2016,Winter,"Lindenbaum, Eugene",PARA,D094,18,8,7,1,1,3
2016,Winter,"Hames, Joanne",PARA,D096A,17,3,0,1,1,3
2016,Winter,"Raftery Piunti, Kelly",PARA,D097A,29,3,0,0,3,4
2016,Winter,"Blanchette, Daniel",PARA,D097B,13,7,2,0,1,1
2016,Winter,"Raftery Piunti, Kelly",PARA,D097B,19,1,0,0,1,1
2016,Winter,"Bennett, Mary",PEA,D001X,26,0,0,0,0,0
2016,Winter,"Perkins, Nathan",PEA,D001X,8,5,3,0,1,0
2016,Winter,"Perkins, Nathan",PEA,D001X,8,2,1,0,1,0
