Year,Semester,Instructor,Subj,Crse,A,B,C,D,F,W
2015,Fall,"Morgan Jr, Alexander",CIS,D003,24,7,2,0,3,4
2015,Fall,"Hepburn, William",CIS,D003,12,13,7,2,5,3
2015,Fall,"Dundurs, Karina",CIS,D003,28,5,3,4,4,2
2015,Fall,"Sherby, Mark",CIS,D004,16,13,2,1,4,2
2015,Fall,"West, Linda",CIS,D004,34,4,0,1,1,1
2015,Fall,"Dundurs, Karina",CIS,D004,11,1,8,5,4,3
2015,Fall,"Linn Jr, Arthur",CIS,D014A,11,9,1,1,6,7
2015,Fall,"Nguyen, Uyen",CIS,D018A,21,12,1,2,5,2
2015,Fall,"Krishnamurthy, Lalitha",CIS,D018A,15,14,4,0,2,5
2015,Fall,"Pape, Mary",CIS,D022A,16,10,6,3,7,6
2015,Fall,"Ahrens, Edward",CIS,D022A,28,7,2,2,6,7
2015,Fall,"Lee-Klawender, Cynthia",CIS,D022A,14,13,8,2,6,5
2015,Fall,"Garbacea, Delia-Manuela",CIS,D022A,22,8,2,0,3,10
2015,Fall,"Oldham, Ira",CIS,D022A,19,7,6,0,7,4
2015,Fall,"Parrish, Jennifer",CIS,D022A,17,6,9,3,4,3
2015,Fall,"Parrish, Jennifer",CIS,D022A,23,8,3,5,5,1
2015,Fall,"Pacheco, Hellen",CIS,D022A,20,9,8,2,5,4
2015,Fall,"Ahrens, Edward",CIS,D022A,28,9,6,2,4,3
2015,Fall,"Yu, Linyun",CIS,D022A,15,12,2,0,3,6
2015,Fall,"So, Hann",CIS,D022A,9,5,8,1,11,7
2015,Fall,"Nguyen, Tuan",CIS,D022A,5,7,5,4,6,11
2015,Fall,"Garbacea, Delia-Manuela",CIS,D022B,11,7,2,0,5,14
2015,Fall,"Goel, Manish",CIS,D022B,18,9,4,0,4,2
2015,Fall,"Oldham, Ira",CIS,D022B,27,6,1,1,1,6
2015,Fall,"Lee-Klawender, Cynthia",CIS,D022B,15,10,3,2,5,8
2015,Fall,"Bentley, Joe",CIS,D022B,5,4,7,3,7,14
2015,Fall,"Goel, Manish",CIS,D022C,14,6,4,0,4,9
2015,Fall,"Parrish, Jennifer",CIS,D022C,17,9,6,0,1,3
2015,Fall,"Garbacea, Delia-Manuela",CIS,D022C,18,10,3,0,0,13
2015,Fall,"Lee-Klawender, Cynthia",CIS,D022C,3,3,3,1,1,6
2015,Fall,"Lee-Klawender, Cynthia",CIS,D022C,5,3,1,0,3,6
2015,Fall,"Kleinman, Ronald",CIS,D028,15,5,4,4,4,3
2015,Fall,"Larkin, Grant",CIS,D029,15,4,2,0,5,5
2015,Fall,"Oldham, Ira",CIS,D033A,10,3,2,0,4,6
2015,Fall,"Yu, Linyun",CIS,D035A,25,8,1,0,4,2
2015,Fall,"Moussalem, Mounjed",CIS,D035A,13,11,9,1,3,4
2015,Fall,"Larkin, Grant",CIS,D035A,20,3,1,0,5,10
2015,Fall,"Singh, Sukhjit",CIS,D035B,12,1,1,1,4,4
2015,Fall,"Singh, Sukhjit",CIS,D036A,13,8,1,2,9,5
2015,Fall,"Singh, Sukhjit",CIS,D036B,19,6,1,0,2,5
2015,Fall,"Goel, Manish",CIS,D055,3,9,1,1,14,10
2015,Fall,"Sherby, Mark",CIS,D056,24,4,2,1,4,3
2015,Fall,"Singh, Sukhjit",CIS,D064C,10,2,0,2,4,8
2015,Fall,"Georgiou, Speranta",CIS,D066,10,8,5,1,2,3
2015,Fall,"Carr, James",CIS,D075E,9,1,0,0,1,0
2015,Fall,"Georgiou, Speranta",CIS,D079,9,2,1,0,7,7
2015,Fall,"Taylor, Valerie",CIS,D089A,9,11,6,1,7,6
2015,Fall,"So, Hann",CIS,D089C,3,9,4,0,7,7
2015,Fall,"Singh, Sukhjit",CIS,D095A,25,2,0,0,2,1
2015,Fall,"Singh, Sukhjit",CIS,D095B,18,1,0,0,1,1
2015,Fall,"Holmes, Patricia",CIS,D098,27,3,2,0,2,1
2015,Fall,"Morgan Jr, Alexander",CIS,D099,18,2,1,2,6,1
2015,Fall,"Whitehill, Anita",CIS,D099,3,9,2,1,8,11
2015,Fall,"Fisk, Leonard",CIS,D102,8,4,6,2,7,3
2015,Fall,"Sherby, Mark",CIS,D108,26,6,8,2,3,1
2015,Fall,"Nguyen, Uyen",CIS,D21JA,9,6,1,1,2,3
2015,Fall,"Nguyen, Uyen",CIS,D21JA,9,6,3,0,1,4
2015,Fall,"Nguyen, Uyen",CIS,D21JA,2,6,4,0,3,6
2015,Fall,"Nguyen, Uyen",CIS,D21JA,3,6,2,2,2,8
2015,Fall,"Nickel, Donald",CLP,D070,13,7,3,3,2,7
2015,Fall,"Hernando, Herminio",CLP,D070,16,3,2,1,8,7
2015,Fall,"Clem, Robert",CLP,D070,19,4,1,0,1,1
2015,Fall,"Nickel, Donald",CLP,D075,13,5,3,0,9,7
2015,Fall,"Alexander, Robert",CLP,D075,25,2,2,0,2,2
2015,Fall,"Hernando, Herminio",COUN,D050,0,0,0,0,0,0
2015,Fall,"Fu, Mark",COUN,D050,0,0,0,0,0,0
2015,Fall,"Chan, Susanne",COUN,D050,0,0,0,0,0,0
2015,Fall,"Dahlke, Barbara",COUN,D050,0,0,0,0,0,0
2015,Fall,"Dahlke, Barbara",COUN,D050,0,0,0,0,0,1
2015,Fall,"Hughes, Melinda",COUN,D050,0,0,0,0,0,6
2015,Fall,"Claros, Randy",COUN,D050,0,0,0,0,0,0
2015,Fall,"Kaku, Michael",COUN,D050,0,0,0,0,0,0
2015,Fall,"Kaku, Michael",COUN,D050,0,0,0,0,0,0
2015,Fall,"Nickel, Donald",COUN,D050,0,0,0,0,0,1
2015,Fall,"Kaku, Michael",COUN,D050,0,0,0,0,0,3
2015,Fall,"Moreno, Victoria",COUN,D050,0,0,0,0,0,0
2015,Fall,"Goldie, Tamara",COUN,D050,0,0,0,0,0,1
2015,Fall,"Fu, Mark",COUN,D050,0,0,0,0,0,0
2015,Fall,"Fu, Mark",COUN,D050,0,0,0,0,0,3
2015,Fall,"Hughes, Melinda",COUN,D050,0,0,0,0,0,3
2015,Fall,"Hernando, Herminio",COUN,D050,0,0,0,0,0,1
2015,Fall,"Moreno, Victoria",COUN,D050,0,0,0,0,0,1
2015,Fall,"Cortez, Alicia",COUN,D080X,12,1,0,0,0,0
2015,Fall,"Nguyen, Hung",COUN,D080Y,25,4,6,0,0,0
2015,Fall,"Gallegos, Vernon",DANC,D022,8,5,3,0,0,3
2015,Fall,"Lucas, Warren",DANC,D022K,13,1,1,0,0,2
2015,Fall,"Lucas, Warren",DANC,D022K,16,0,0,0,0,2
2015,Fall,"Lucas, Warren",DANC,D022L,3,0,2,0,0,1
2015,Fall,"Gallegos, Vernon",DANC,D023A,9,7,3,0,1,5
2015,Fall,"Gallegos, Vernon",DANC,D023B,1,0,0,0,0,0
2015,Fall,"Gallegos, Vernon",DANC,D023L,17,9,1,0,0,3
2015,Fall,"Gallegos, Vernon",DANC,D023L,13,4,0,0,0,2
2015,Fall,"Gallegos, Vernon",DANC,D023M,7,1,0,0,0,1
2015,Fall,"Gallegos, Vernon",DANC,D023M,3,1,2,0,0,1
2015,Fall,"Basile, Maria",DANC,D024A,19,2,2,0,0,4
2015,Fall,"Basile, Maria",DANC,D024B,0,1,0,0,0,0
2015,Fall,"Basile, Maria",DANC,D024C,1,0,1,0,0,0
2015,Fall,"Gallegos, Vernon",DANC,D025A,9,4,3,1,1,5
2015,Fall,"Gallegos, Vernon",DANC,D025A,6,2,1,0,2,3
2015,Fall,"Gallegos, Vernon",DANC,D025B,3,0,0,0,0,1
2015,Fall,"Gallegos, Vernon",DANC,D025B,2,0,0,0,0,0
2015,Fall,"Gallegos, Vernon",DANC,D037A,9,0,5,0,0,1
2015,Fall,"Lucas, Warren",DANC,D037A,14,0,1,0,0,1
2015,Fall,"Gallegos, Vernon",DANC,D037B,1,0,1,0,0,0
2015,Fall,"Lucas, Warren",DANC,D037B,2,0,0,0,0,0
2015,Fall,"Lucas, Warren",DANC,D037C,1,0,0,0,0,0
2015,Fall,"Lucas, Warren",DANC,D038A,26,11,4,0,0,3
2015,Fall,"Lucas, Warren",DANC,D038A,25,21,3,0,0,1
2015,Fall,"Benzio, Robert",DMT,D052,5,4,3,0,0,5
2015,Fall,"Benzio, Robert",DMT,D052,8,6,2,0,2,4
2015,Fall,"Klingman, Paul",DMT,D060A,8,1,0,2,0,4
2015,Fall,"Klingman, Paul",DMT,D060A,12,6,1,7,4,3
2015,Fall,"Klingman, Paul",DMT,D061A,6,0,0,1,0,1
2015,Fall,"Klingman, Paul",DMT,D061A,7,1,1,0,0,0
2015,Fall,"Blank, James",DMT,D065A,8,2,1,1,0,0
2015,Fall,"Blank, James",DMT,D065A,20,1,0,3,3,1
2015,Fall,"Appio, Michael",DMT,D077A,1,0,1,0,0,0
2015,Fall,"Appio, Michael",DMT,D077B,1,0,0,0,0,0
2015,Fall,"Appio, Michael",DMT,D077C,1,1,0,0,0,0
2015,Fall,"Appio, Michael",DMT,D077D,7,0,0,0,0,1
2015,Fall,"Appio, Michael",DMT,D077F,1,0,0,0,0,0
2015,Fall,"Appio, Michael",DMT,D080,13,5,6,1,0,1
2015,Fall,"Appio, Michael",DMT,D080,17,9,1,1,3,3
2015,Fall,"Appio, Michael",DMT,D084A,20,4,3,0,2,3
2015,Fall,"Mori, James",DMT,D084A,12,1,1,1,4,2
2015,Fall,"Appio, Michael",DMT,D087D,17,4,1,1,3,0
2015,Fall,"McElravy, Micah",DMT,D087J,19,4,0,0,1,1
2015,Fall,"Kennedy, Joseph",DMT,D090,6,11,7,1,3,7
2015,Fall,"Newell, Christoph",DMT,D095,14,21,8,1,2,2
2015,Fall,"Klingman, Paul",DMT,D101,0,0,0,0,0,1
2015,Fall,"Klingman, Paul",DMT,D102,0,0,0,0,0,2
2015,Fall,"Klingman, Paul",DMT,D103,0,0,0,0,0,0
2015,Fall,"Appio, Michael",DMT,D104,0,0,0,0,0,0
2015,Fall,"Appio, Michael",DMT,D110,0,0,0,0,0,2
2015,Fall,"Kennedy, Joseph",DMT,D201,0,0,0,0,0,2
2015,Fall,"Kennedy, Joseph",DMT,D202,0,0,0,0,0,0
2015,Fall,"Kennedy, Joseph",DMT,D205,0,0,0,0,0,0
2015,Fall,"Frisbee, Adrienne",E S,D001,18,6,6,0,9,2
2015,Fall,"De Toro, Alicia",E S,D001,17,10,4,4,9,0
2015,Fall,"Staudinger, Jeffery",E S,D001,12,12,3,1,6,3
2015,Fall,"Frisbee, Adrienne",E S,D001,18,5,5,2,2,3
2015,Fall,"Roeder, William",E S,D001,27,9,4,0,1,1
2015,Fall,"Nakase, Dana",E S,D001,20,10,6,1,4,0
2015,Fall,"Nakase, Dana",E S,D001,28,5,5,1,9,0
2015,Fall,"Sanders, Jana",E S,D001,14,5,1,2,2,14
2015,Fall,"Sanders, Jana",E S,D001,12,3,1,3,4,22
2015,Fall,"Sullivan, Kristin",E S,D002,12,5,5,3,9,2
2015,Fall,"Andonian, Krikor",E S,D002,13,7,5,0,9,3
2015,Fall,"Thorensen, Lynn",E S,D003,7,4,2,0,1,2
2015,Fall,"Thorensen, Lynn",E S,D003,24,2,2,0,5,8
2015,Fall,"Staudinger, Jeffery",E S,D006,8,4,4,3,3,1
2015,Fall,"Staudinger, Jeffery",E S,D006,6,3,1,1,1,5
2015,Fall,"Staudinger, Jeffery",E S,D050,12,5,2,1,5,11
2015,Fall,"Sullivan, Kristin",E S,D056,13,6,1,0,2,0
2015,Fall,"Sullivan, Kristin",E S,D056,1,0,0,0,0,0
2015,Fall,"Deppen, David",E S,D058,18,0,0,0,10,0
2015,Fall,"Staudinger, Jeffery",E S,D062A,8,6,2,0,2,6
2015,Fall,"Maniaci, Massimo",E S,D070,5,3,3,2,16,2
2015,Fall,"Holman, Richard",E S,D071,3,5,1,0,10,0
2015,Fall,"Maniaci, Massimo",E S,D072,3,2,1,0,0,0
2015,Fall,"Celio, Richard",E S,D073,5,3,0,0,0,0
2015,Fall,"Maniaci, Massimo",E S,D074,4,3,0,0,0,0
2015,Fall,"Celio, Richard",E S,D075,6,2,0,0,15,1
2015,Fall,"Roeder, William",E S,D076,15,6,2,1,16,2
2015,Fall,"De Toro, Alicia",E S,D077X,2,0,0,0,0,0
2015,Fall,"De Toro, Alicia",E S,D077Y,3,0,0,0,0,0
2015,Fall,"Roeder, William",E S,D078,11,0,1,1,16,0
2015,Fall,"Roeder, William",E S,D079,21,1,4,2,16,1
2015,Fall,"Sullivan, Kristin",E S,D080Y,10,3,1,0,2,0
2015,Fall,"Sullivan, Kristin",E S,D095,11,2,1,0,8,5
2015,Fall,"Roeder, William",E S,D095B,1,0,0,0,0,0
2015,Fall,"Roeder, William",E S,D095B,2,0,0,0,0,0
2015,Fall,"Holman, Richard",E S,D71LX,3,4,3,0,0,1
2015,Fall,"Lang, Ghislaine",ECON,D001,6,9,6,3,5,10
2015,Fall,"Thomas, Monika",ECON,D001,11,20,8,2,0,2
2015,Fall,"Singh, Ravjeet",ECON,D001,23,12,8,4,4,4
2015,Fall,"Singh, Ravjeet",ECON,D001,25,8,8,0,4,7
2015,Fall,"Thomas, Monika",ECON,D001,20,13,3,5,3,4
2015,Fall,"Malek, Ninos",ECON,D001,19,10,10,6,3,2
2015,Fall,"West, Judith",ECON,D001,28,17,4,2,0,2
2015,Fall,"Malek, Ninos",ECON,D001,17,14,15,2,1,2
2015,Fall,"Zill, Stephen",ECON,D001,8,5,12,4,8,5
2015,Fall,"Anderson, Charles",ECON,D001,10,5,4,3,3,8
2015,Fall,"Koshin, Abdullahi",ECON,D001,56,3,1,0,0,0
2015,Fall,"Anderson, Charles",ECON,D001,2,5,3,3,1,3
2015,Fall,"Uy-Barreta, Don",ECON,D001,51,4,3,1,1,0
2015,Fall,"Blohm, Stephen",ECON,D001,12,6,7,2,8,0
2015,Fall,"Seshadri, Triyakshana",ECON,D001,13,10,5,6,7,8
2015,Fall,"Thomas, Monika",ECON,D001H,3,0,0,0,0,0
2015,Fall,"West, Judith",ECON,D001H,1,0,0,0,0,0
2015,Fall,"Thomas, Monika",ECON,D002,13,3,3,1,2,1
2015,Fall,"Zill, Stephen",ECON,D002,5,3,3,3,4,4
2015,Fall,"Seshadri, Triyakshana",ECON,D002,8,8,3,3,7,0
2015,Fall,"West, Judith",ECON,D002,27,12,9,2,2,0
2015,Fall,"Malek, Ninos",ECON,D002,18,11,12,7,4,0
2015,Fall,"Thomas, Monika",ECON,D002,21,18,6,0,5,0
2015,Fall,"Singh, Ravjeet",ECON,D002,28,8,5,0,1,8
2015,Fall,"Singh, Ravjeet",ECON,D002,38,12,2,0,2,1
2015,Fall,"Malek, Ninos",ECON,D002,23,15,4,4,1,1
2015,Fall,"Brady, John",ECON,D002,9,9,5,1,2,2
2015,Fall,"Zill, Stephen",ECON,D002,8,8,12,4,10,5
2015,Fall,"Burns, Elizabeth",ECON,D002,4,23,5,1,4,8
2015,Fall,"Uy-Barreta, Don",ECON,D002,47,6,3,1,2,0
2015,Fall,"Thomas, Monika",ECON,D002H,2,0,0,0,0,0
2015,Fall,"West, Judith",ECON,D002H,4,0,0,1,0,0
2015,Fall,"Schaffer, Karl",EDUC,D046,2,0,3,0,0,2
2015,Fall,"Denny, David",ELIT,D010,21,5,1,2,6,6
2015,Fall,"Giardino, Alexandria",ELIT,D011,21,6,2,4,1,11
2015,Fall,"Patton, Marilyn",ELIT,D012,22,7,7,0,3,1
2015,Fall,"Patton, Marilyn",ELIT,D012,5,0,0,0,0,0
2015,Fall,"Palmore, Kim",ELIT,D017,10,13,3,3,5,3
2015,Fall,"Board Liljenstolpe, Rebecca",ELIT,D019,10,7,0,0,6,5
2015,Fall,"Quinn, Roseanne",ELIT,D021,19,2,0,0,2,2
2015,Fall,"Mendoza, Sherwin",ELIT,D024,12,0,1,0,1,0
2015,Fall,"Simes, Alan",ELIT,D039,7,15,4,0,5,1
2015,Fall,"Simes, Alan",ELIT,D039,1,0,0,0,0,0
2015,Fall,"Shively, Timothy",ELIT,D046A,7,12,4,0,0,6
2015,Fall,"Limcolioc, Luis",ELIT,D046C,13,7,8,2,5,3
2015,Fall,"Pesano, Julie",ELIT,D048A,16,14,4,0,2,3
2015,Fall,"Pesano, Julie",ELIT,D048A,3,1,0,0,0,0
2015,Fall,"Zand, Manizheh",ENGR,D010,26,9,1,0,2,2
2015,Fall,"Aarons, Lee",ENGR,D010,14,9,3,0,4,2
2015,Fall,"Lukkoor, Rajashree",ENGR,D010,27,13,0,0,0,1
2015,Fall,"Zand, Manizheh",ENGR,D010,19,7,1,0,4,5
2015,Fall,"Roeder, William",ESCI,D001,55,8,4,0,1,1
2015,Fall,"De Toro, Alicia",ESCI,D001,30,2,4,3,6,1
2015,Fall,"Srinivasan, Neela",ESCI,D001,23,9,1,0,2,4
2015,Fall,"Alderkamp, Anne",ESCI,D001,28,6,1,3,1,6
2015,Fall,"Williams, Caitlin",ESCI,D001,28,2,2,0,4,1
2015,Fall,"Nakase, Dana",ESCI,D001,30,8,3,0,1,2
2015,Fall,"Marquez, Ada",ESCI,D001,13,7,2,3,0,5
2015,Fall,"Frisbee, Adrienne",ESCI,D001,20,11,2,0,2,2
2015,Fall,"Williams, Caitlin",ESCI,D001,21,0,2,2,5,1
2015,Fall,"Sanders, Jana",ESCI,D001,13,11,3,1,1,7
2015,Fall,"Wenck-Reilly, Brennan",ESCI,D001L,7,4,0,0,0,2
2015,Fall,"McCluskey, Joshua",ESCI,D001L,23,4,0,0,1,1
2015,Fall,"Wenck-Reilly, Brennan",ESCI,D001L,4,1,0,0,0,0
2015,Fall,"De Toro, Alicia",ESCI,D001L,26,2,1,0,4,2
2015,Fall,"McCluskey, Joshua",ESCI,D001L,13,5,0,0,0,1
2015,Fall,"Phillips, Ryan",ESCI,D001L,29,4,0,0,1,0
2015,Fall,"Zhu, He",ESCI,D001L,9,5,2,0,1,0
2015,Fall,"McCluskey, Joshua",ESCI,D001L,25,1,0,0,0,1
2015,Fall,"Martin, Miriam",ESCI,D019,11,5,1,1,0,3
2015,Fall,"Martinez, Dianna",ESCI,D019,35,2,2,0,1,0
2015,Fall,"Martinez, Dianna",ESCI,D019,26,4,0,0,0,2
2015,Fall,"Poffenroth, Mary",ESCI,D019,3,2,5,0,6,5
2015,Fall,"Poffenroth, Mary",ESCI,D019,3,3,2,0,3,2
2015,Fall,"Phillips, Ryan",ESCI,D020,11,6,5,0,1,4
2015,Fall,"Srinivasan, Neela",ESCI,D054,5,5,0,0,0,1
2015,Fall,"Phillips, Ryan",ESCI,D082,7,1,1,0,0,1
2015,Fall,"Phillips, Ryan",ESCI,D092,14,0,0,0,1,0
2015,Fall,"Marchiano, Michelle",ESL,D005,0,2,8,4,1,1
2015,Fall,"Marianetti, Noel",ESL,D005,9,10,3,0,0,0
2015,Fall,"Thistlethwaite, Ann",ESL,D005,2,7,3,0,0,0
2015,Fall,"Nguyen, Lynh",ESL,D005,10,9,5,0,0,0
2015,Fall,"Ormeno, Valerie",ESL,D200,8,7,2,0,2,5
2015,Fall,"Wong, Letty",ESL,D234,4,7,5,2,1,1
2015,Fall,"Boerner, Karen",ESL,D234,8,9,4,0,2,2
2015,Fall,"Molino-Torres, Alejandro",ESL,D234,3,9,11,1,0,0
2015,Fall,"Flores, Kathy",ESL,D244,3,7,4,0,6,2
2015,Fall,"Kohnhorst, Lisa",ESL,D244,4,9,5,1,0,1
2015,Fall,"Betlach, Marcy",ESL,D244,1,2,6,0,7,8
2015,Fall,"Hamilton, Webster",ESL,D244,7,13,2,1,0,1
2015,Fall,"Goodwin, Mary Ellen",ESL,D244,7,11,2,2,0,0
2015,Fall,"Lee, Andrea",ESL,D251,5,5,2,0,2,2
2015,Fall,"Heistein, Gloria",ESL,D251,5,6,3,0,1,1
2015,Fall,"Norman, Craig",ESL,D251,5,3,3,1,0,1
2015,Fall,"Heistein, Gloria",ESL,D251,7,8,1,0,1,3
2015,Fall,"Carobus, Patricia",ESL,D251,5,8,0,2,0,1
2015,Fall,"Wong, Letty",ESL,D251,4,9,3,2,0,1
2015,Fall,"Lombardi, Amy",ESL,D251,3,4,0,0,0,2
2015,Fall,"Norman, Craig",ESL,D252,11,3,3,3,0,0
2015,Fall,"Marianetti, Noel",ESL,D252,6,2,4,0,1,1
2015,Fall,"Norman, Craig",ESL,D252,6,3,3,0,0,4
2015,Fall,"Marianetti, Noel",ESL,D252,3,4,1,1,2,1
2015,Fall,"Norman, Craig",ESL,D252,4,3,1,0,0,2
2015,Fall,"Lombardi, Amy",ESL,D252,12,3,2,0,1,3
2015,Fall,"Lee, Charles",ESL,D252,1,9,5,0,0,1
2015,Fall,"Sklyar, Angelina",ESL,D253,3,7,2,0,2,1
2015,Fall,"Carobus, Patricia",ESL,D253,5,5,2,1,1,2
2015,Fall,"Wong, Letty",ESL,D253,1,5,4,4,0,1
2015,Fall,"Lee, Charles",ESL,D253,1,2,3,0,3,0
2015,Fall,"Lam, Clara",ESL,D253,1,3,7,0,2,4
2015,Fall,"Lam, Clara",ESL,D253,1,9,4,0,1,2
2015,Fall,"Cooper, Susan",ESL,D253,6,7,1,2,1,0
2015,Fall,"Norman, Craig",ESL,D253,4,0,3,2,0,2
2015,Fall,"Bankston, Christopher",ESL,D260,0,0,0,0,0,1
2015,Fall,"Lee, Andrea",ESL,D261,0,7,6,0,0,2
2015,Fall,"Himes, Gretchen",ESL,D261,7,4,1,0,0,0
2015,Fall,"Norman, Craig",ESL,D261,4,5,4,1,1,5
2015,Fall,"Lee, Charles",ESL,D261,1,6,1,0,0,0
2015,Fall,"Lee, Charles",ESL,D261,3,5,3,0,0,0
2015,Fall,"Rivera, Meegan",ESL,D261,6,3,5,1,2,0
2015,Fall,"Ormeno, Valerie",ESL,D261,7,5,0,0,0,0
2015,Fall,"Barasch-Kane, Nancy",ESL,D262,3,9,5,0,0,0
2015,Fall,"Tracey, Iva",ESL,D262,5,0,0,0,0,0
2015,Fall,"Ruumet, Marika",ESL,D262,9,4,2,1,2,3
2015,Fall,"Dunlap, Kathleen",ESL,D262,4,2,4,0,0,0
2015,Fall,"Betlach, Marcy",ESL,D262,0,2,4,0,2,4
2015,Fall,"Barasch-Kane, Nancy",ESL,D262,1,7,4,1,0,0
2015,Fall,"Marchiano, Michelle",ESL,D262,1,5,1,2,1,8
2015,Fall,"Stranahan, Sharon",ESL,D263,3,8,1,4,0,0
2015,Fall,"Lee, Charles",ESL,D263,1,5,5,0,0,1
2015,Fall,"Anderson, Elaine",ESL,D263,5,2,3,2,0,1
2015,Fall,"Flores, Kathy",ESL,D263,0,3,7,0,2,0
2015,Fall,"Newman, Cheri",ESL,D263,1,3,2,2,1,0
2015,Fall,"Cabral, Lucinda",ESL,D263,0,4,2,1,2,3
2015,Fall,"Tracey, Iva",ESL,D263,7,2,0,0,0,1
2015,Fall,"Chacko, Achamma",ESL,D263,5,1,6,0,1,2
2015,Fall,"Newman, Cheri",ESL,D263,3,3,3,0,3,2
2015,Fall,"Kohnhorst, Lisa",ESL,D263,0,2,3,0,0,1
2015,Fall,"Marin, Maria",ESL,D272,1,4,1,0,1,4
2015,Fall,"Thistlethwaite, Ann",ESL,D272,3,0,1,0,0,3
2015,Fall,"Marchiano, Michelle",ESL,D272,1,3,2,1,0,1
2015,Fall,"Marin, Maria",ESL,D272,4,2,2,0,1,7
2015,Fall,"Marin, Maria",ESL,D272,3,4,0,0,1,4
2015,Fall,"Cabral, Lucinda",ESL,D273,1,6,0,1,0,1
2015,Fall,"Chacko, Achamma",ESL,D273,2,1,1,0,0,1
2015,Fall,"Ruumet, Marika",ESL,D273,2,2,5,1,1,3
2015,Fall,"Tracey, Iva",ESL,D273,6,2,0,0,0,0
2015,Fall,"Cabral, Lucinda",ESL,D273,2,2,1,2,1,3
2015,Fall,"Dodd, Elizabeth",ESL,D274,5,6,2,0,0,2
2015,Fall,"Limcolioc, Luis",EWRT,D001A,9,14,3,0,3,5
2015,Fall,"Limcolioc, Luis",EWRT,D001A,8,9,5,0,3,9
2015,Fall,"Giardino, Alexandria",EWRT,D001A,29,4,0,0,0,1
2015,Fall,"Kline, Julie",EWRT,D001A,15,6,1,1,6,2
2015,Fall,"Giardino, Alexandria",EWRT,D001A,29,3,0,0,2,0
2015,Fall,"Braasch, Kimberly",EWRT,D001A,8,15,3,0,1,4
2015,Fall,"Waldsmith, Anne Marie",EWRT,D001A,7,11,1,2,0,4
2015,Fall,"Fasano, Carolyn",EWRT,D001A,8,7,5,0,2,4
2015,Fall,"Rizzo, Sergio",EWRT,D001A,3,13,7,1,2,3
2015,Fall,"Wilson, Jimmie",EWRT,D001A,20,8,0,0,0,0
2015,Fall,"Vesco, Shawna",EWRT,D001A,10,10,5,0,3,2
2015,Fall,"Wilson, James",EWRT,D001A,6,5,7,2,7,3
2015,Fall,"Mendoza, Sherwin",EWRT,D001A,31,2,0,0,1,0
2015,Fall,"Doreen, Dianna",EWRT,D001A,30,1,0,0,0,1
2015,Fall,"Rizzo, Sergio",EWRT,D001A,7,16,3,3,2,0
2015,Fall,"Fasano, Carolyn",EWRT,D001A,15,9,9,1,0,0
2015,Fall,"Penkethman, Jennifer",EWRT,D001A,25,4,1,1,0,0
2015,Fall,"Gray, Charles",EWRT,D001A,4,9,7,0,6,3
2015,Fall,"Garvin, Richard",EWRT,D001A,9,19,0,0,0,1
2015,Fall,"Wilson, Jimmie",EWRT,D001A,28,4,0,0,1,0
2015,Fall,"Lewis, Brian",EWRT,D001A,5,9,7,4,6,3
2015,Fall,"Patton, Marilyn",EWRT,D001A,21,9,1,0,1,0
2015,Fall,"Kareemi, Khalida",EWRT,D001A,7,11,6,2,0,5
2015,Fall,"Figueredo, Elizabeth",EWRT,D001A,16,4,4,2,1,1
2015,Fall,"Arefi Anbarani, Azin",EWRT,D001A,6,11,3,3,2,6
2015,Fall,"Vengadam, Prasanna",EWRT,D001A,15,3,1,1,6,3
2015,Fall,"Garvin, Richard",EWRT,D001A,5,16,0,2,0,7
2015,Fall,"Lewis, Brian",EWRT,D001A,8,7,5,9,2,1
2015,Fall,"Pesano, Julie",EWRT,D001A,11,13,1,1,1,1
2015,Fall,"Gray, Charles",EWRT,D001A,6,13,3,0,6,1
2015,Fall,"Benson, Emily",EWRT,D001A,10,13,3,0,1,2
2015,Fall,"Denny, David",EWRT,D001A,18,4,1,1,3,6
2015,Fall,"Leonard, Amy",EWRT,D001A,25,7,2,0,0,0
2015,Fall,"Breunig, Emily",EWRT,D001A,19,8,1,1,1,1
2015,Fall,"Sandel, Adam",EWRT,D001A,15,10,2,1,1,1
2015,Fall,"Peck, Monica",EWRT,D001A,12,11,3,2,2,0
2015,Fall,"Benson, Emily",EWRT,D001A,16,10,2,0,0,3
2015,Fall,"Caparas, Francesca",EWRT,D001A,17,6,4,0,1,3
2015,Fall,"Aydelott, Elizabeth",EWRT,D001A,8,10,2,4,2,3
2015,Fall,"Figueredo, Elizabeth",EWRT,D001A,11,4,4,3,1,3
2015,Fall,"Ray, Thomas",EWRT,D001A,10,9,6,0,5,0
2015,Fall,"Sandel, Adam",EWRT,D001A,18,2,3,0,2,2
2015,Fall,"Coronado, Marc",EWRT,D001A,9,8,0,0,3,3
2015,Fall,"Peck, Monica",EWRT,D001A,3,16,6,1,4,1
2015,Fall,"Arefi Anbarani, Azin",EWRT,D001A,3,8,4,0,1,10
2015,Fall,"Swensson, John",EWRT,D001A,17,10,0,0,2,3
2015,Fall,"Trimble, Ruth",EWRT,D001A,5,5,1,1,1,9
2015,Fall,"Gray, Charles",EWRT,D001A,3,9,4,2,5,6
2015,Fall,"Swensson, John",EWRT,D001A,28,4,0,0,3,1
2015,Fall,"Trimble, Ruth",EWRT,D001A,7,7,1,0,3,6
